;Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
63;201900000073;5;ALVITRE (AVENUE ABBE);0.0;;2;2;0;1;0;0;1;;;2;0;1;50
64;201900000074;4;ROUSSEAU (RUE GEORGES);0.0;;2;0;0;1;0;0;1;;;1;0;1;50
65;201900000075;4;DOUX   CHEMIN DU PUITS;0.0;;-1;2;0;2;1;0;2;;;2;0;1;30
66;201900000076;4;MONNET (AVENUE JEAN);0.0;;2;2;0;1;1234;0;1;;;1;0;1;50
67;201900000077;3; 970;0.0;;2;0;0;1;1;0;1;;;2;0;1;80
68;201900000078;4;SCHLOESING (BOULEVARD);0.0;;2;6;3;1;0;0;1;;;1;0;1;50
69;201900000079;4;Corniche John Fitzgérald Kennedy;0.0;;2;2;0;1;0;0;1;;;1;0;1;50
70;201900000080;6;LOUVAIN (BOULEVARD DE);0.0;;2;2;0;1;0;0;1;;;1;0;1;30
71;201900000081;3;202;;;2;2;0;1;6;280;2;;;2;0;3;80
72;201900000082;3;15;;;2;2;0;1;25;500;1;;;1;0;3;80
73;201900000083;3;519;0.0;B;2;2;0;1;0;269;1;;;1;0;1;80
74;201900000084;4;;0.0;;2;2;0;1;(1);(1);1;;;1;0;1;80
75;201900000085;3;936;0.0;;2;1;0;1;13;420;1;;;1;0;1;50
76;201900000086;3;8;0.0;;2;2;0;2;19;500;3;;;1;0;1;50
77;201900000087;4;;;;1;1;0;1;(1);(1);1;;;1;0;1;50
78;201900000088;3;44;;;2;2;0;1;6;(1);3;;;1;0;3;80
79;201900000089;3;969;0.0;D;2;2;0;1;4;200;2;;;1;0;3;80
80;201900000090;3;935;0.0;;2;2;0;1;15;500;1;;;2;0;1;80
81;201900000091;3;62;;;2;2;0;1;(1);(1);3;;;1;0;3;80
82;201900000092;2;315;0.0;;3;2;0;1;1;299;1;;;1;0;1;50
83;201900000093;1;13;0.0;;1;8;0;1;49;0;1;;;1;0;1;70
84;201900000094;2;12;0.0;;1;3;0;2;18;600;1;;;1;0;1;90
85;201900000095;1;86;0.0;;1;2;0;1;7;300;1;;;1;0;1;90
86;201900000096;1;1;0.0;;1;1;0;2;11;949;2;;;1;0;1;50
87;201900000097;1;15;0.0;;3;8;0;1;13;199;1;;;1;0;1;110
88;201900000098;1;86;0.0;;3;10;0;1;15;500;1;;;1;2;1;90
89;201900000099;1;3;0.0;;3;6;0;1;9;0;1;;;1;0;1;110
90;201900000100;1;1;0.0;;3;9;0;1;20;399;1;;;1;1;1;90
91;201900000101;1;86;0.0;INT;3;3;0;1;41;799;1;;;1;0;1;90
92;201900000103;4;MEUNIERS (RUE DES);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
93;201900000104;7;2009;0.0;;2;4;0;1;(1);(1);1;;;1;9;1;50
94;201900000105;4;PARC (AVENUE DU);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
95;201900000106;7;5;0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
96;201900000107;4;SOUS LES VIGNES (RUE);0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
97;201900000108;4;LAVOISIERS (BD);0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
98;201900000109;4;REPUBLIQUE (AVE DE LA );0.0;;3;3;1;1;0;0;1;;;1;0;1;50
99;201900000110;4;VALENCIENNES;0.0;;1;1;0;1;1;0;1;;;1;5;2;50
100;201900000111;3;906;0.0;;2;2;0;2;0;0;1;;;1;0;1;50
101;201900000112;4;NORMANDIE  ( RUE DE );0.0;;-1;2;0;1;0;0;1;;;1;0;1;50
102;201900000113;4;BOIS DE NEFLES (ROUTE DE);0.0;;2;0;0;2;0;0;3;;;1;0;1;50
103;201900000114;6;BONNIER (ALLEE);0.0;;-1;1;0;2;0;0;2;;;1;1;1;30
104;201900000115;4;HOARAU (RUE MARCEL);0.0;;-1;2;0;2;0;0;1;;;1;0;1;50
105;201900000116;4;DU CENTRE(CHEMIN);0.0;;2;1;0;1;0;0;1;;;1;0;1;50
106;201900000117;3;3;0.0;;2;2;0;1;2;0;1;;;1;0;1;50
107;201900000118;4;ALFRED NOBEL                            ;0.0;;1;1;0;1;1;0;1;;;1;9;1;50
108;201900000120;2;22;0.0;;-1;2;0;1;(1);(1);1;;;1;0;1;50
109;201900000121;4;GENERAL  LECLERC (RUE DU);0.0;;2;1;0;1;0;0;1;;;1;0;1;50
110;201900000122;2;7;0.0;;2;5;0;1;(1);(1);1;;;1;0;1;50
111;201900000123;4;RESISTANCE (RUE DE LA);0.0;;1;1;0;2;(1);(1);4;;;1;3;1;50
112;201900000124;4;RANSON (RUE LOUIS CASIMIR);0.0;;2;2;0;1;0;0;1;;;1;5;1;50
113;201900000125;3;941;0.0;;4;4;0;1;35;505;1;;;1;5;1;50
114;201900000126;3;29;0.0;;4;3;0;1;3;0;1;;;1;0;1;50
115;201900000127;4;ROUSSEAU (RUE JEAN JACQUES);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
116;201900000128;4;CHASSEIGNE (BOULEVARD);0.0;;3;4;0;1;0;0;1;;;1;0;1;50
117;201900000129;4;C.De GAULLE (Rocade);0.0;;2;2;0;2;0;1;1;;;1;0;1;50
118;201900000130;4;PERROUD (AVE CONSTANT);0.0;;3;2;0;2;0;0;1;;;1;0;1;50
119;201900000131;4;;0.0;;1;2;0;1;0;0;1;;;1;0;1;50
120;201900000132;3;113;0.0;;2;1;0;1;58;130;1;;;1;0;1;50
121;201900000133;9;JEAN JAURES (AVENUE);0.0;;1;1;3;1;0;0;3;;;1;9;3;30
122;201900000134;3;934;0.0;;2;2;0;1;16;748;1;;;1;5;3;80
123;201900000135;3;925;0.0;;1;2;0;1;97;950;1;;;1;0;1;50
124;201900000136;4;LIBERATION (AVENUE DE LA);0.0;;2;2;0;1;0;0;1;;;1;5;1;50
125;201900000137;4;RHONE (AVENUE DU);0.0;;3;4;2;2;0;0;3;;;1;5;1;50
126;201900000138;7;BARBUSSE HENRI (RUE);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
127;201900000139;4;HEYRIEUX (D')                       (RO);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
128;201900000140;9;LAURENT BONNEVAY          (SQ);0.0;;2;1;0;1;0;0;1;;;1;0;1;50
129;201900000141;3;317;0.0;;2;2;0;1;2;700;1;;;1;0;1;50
130;201900000142;4;RHIN (AVENUE DU);0.0;;2;2;0;1;0;0;1;;;1;2;1;50
131;201900000143;4;KLEBSAU (RUE DE LA);0.0;;2;2;1;1;0;0;2;;;1;0;1;50
132;201900000144;4;BISCHWILLER (ROUTE DE);0.0;;2;3;0;1;0;0;1;;;1;0;1;50
133;201900000145;4;PRESIDENT POINCARE (RUE DU);0.0;;2;2;1;1;1;0;1;;;1;0;1;50
134;201900000146;4;FLANDRES/DUNKERQUE (CARREFOUR);0.0;;3;1;0;1;0;0;1;;;1;0;1;50
135;201900000147;4;PLAISANCE DE;0.0;;2;2;0;1;0;0;1;;;1;0;1;30
136;201900000149;3;560;0.0;D;2;2;0;1;35;460;3;;;1;0;1;80
137;201900000150;3;12;0.0;;2;2;0;1;19;205;1;;;1;0;1;70
138;201900000151;3;932;0.0;;1;1;0;1;27;950;2;;;1;0;1;50
139;201900000152;3;33;;;2;2;0;1;3;545;1;;;1;5;1;70
140;201900000153;3;936;;;2;2;0;1;61;700;1;;;1;0;1;80
141;201900000154;3;410;;;2;2;0;1;2;185;1;;;1;0;4;50
142;201900000155;3;211;0.0;;2;2;0;1;18;535;1;;;1;0;1;30
143;201900000156;3;651;;;2;2;0;3;2;500;2;;65.0;1;0;1;80
144;201900000157;9;;;;2;2;0;1;(1);(1);1;;;1;8;1;50
145;201900000158;3;439;;;2;2;0;1;4;50;1;;;1;0;3;80
146;201900000159;6;960;0.0;;-1;2;0;1;19;900;1;;;1;9;8;20
147;201900000160;3;46;0.0;;2;2;0;1;(1);(1);1;;;7;0;1;-1
148;201900000161;3;27;0.0; -;2;2;0;1;20;500;1;;;1;9;1;80
149;201900000162;2;141;;;2;2;0;2;12;455;1;0.0;7.0;1;0;1;80
150;201900000163;3;699;;;4;2;0;2;10;560;1;0.0;5.8;1;0;1;50
151;201900000164;3;578;0.0;A;2;2;0;1;20;600;2;;;1;0;1;80
152;201900000165;3;120;0.0;D;2;2;0;1;37;800;2;;;1;0;1;80
153;201900000166;4;;0.0;;2;2;0;2;(1);(1);2;;;1;0;8;80
154;201900000167;3;270;0.0;;2;2;0;1;9;950;2;;;1;2;3;80
155;201900000168;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
156;201900000170;3;16;0.0;;2;2;0;1;24;600;1;;;1;2;4;80
157;201900000171;3;932;;;2;2;0;1;22;400;1;;;1;0;1;80
158;201900000173;3;4085;0.0;;2;2;0;1;13;0;2;;;1;5;1;80
159;201900000175;3;8;0.0;;2;2;0;1;32;300;2;;;1;0;3;80
160;201900000176;3;752;0.0;;2;3;0;1;19;635;1;;;1;0;1;80
161;201900000177;4;Rue des Chardonnerets;;;2;2;0;1;0;0;1;;;1;0;3;80
162;201900000178;3;61;0.0;;2;2;0;1;33;200;1;;;1;0;1;80
163;201900000179;3;920;0.0;;2;2;0;1;12;700;2;;;1;0;3;70
164;201900000180;3;928;;;2;2;0;3;35;670;1;;;1;0;1;70
165;201900000181;3;153.4;;;2;2;0;1;9;450;1;;;1;0;1;80
166;201900000182;3;32;0.0;;2;1;0;4;20;63;1;;;1;0;1;80
167;201900000185;3;115;;;2;2;0;1;0;500;2;;;1;0;3;80
168;201900000186;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
169;201900000187;3;19;0.0;D;2;2;0;1;16;950;3;;;1;0;1;70
170;201900000188;3;2;;;2;2;0;2;7;100;1;;;1;0;1;80
171;201900000189;4;;;;2;2;0;1;1;0;1;;;1;0;1;50
172;201900000190;2;1;0.0;;2;2;0;1;8;500;1;;;1;0;1;70
173;201900000191;1;29;;;1;2;0;2;198;(1);1;;;1;0;2;110
174;201900000192;2;1029;;;3;4;1;2;3;200;1;;;1;2;5;70
175;201900000193;1;16;;;1;4;3;3;59;850;1;;;1;0;1;130
176;201900000194;1;35;;;1;4;0;1;231;900;1;;;1;0;1;130
177;201900000195;1;35;0.0;;1;4;0;1;231;600;1;;;1;0;1;90
178;201900000196;3;263;0.0;D;2;3;0;1;4;840;1;;;1;5;1;50
179;201900000197;4;;;;1;1;0;1;(1);(1);1;;;1;9;1;50
180;201900000198;4;chemin saulou;0.0;;2;2;0;1;(1);(1);2;;;1;0;3;80
181;201900000199;1;660;;;3;4;0;1;16;850;1;;;1;0;1;-1
182;201900000200;1;63;;;3;4;0;1;21;150;1;;;1;0;1;130
183;201900000201;1;4;0.0;A;3;4;0;3;102;800;1;;;1;0;3;130
184;201900000202;2;3;0.0;N;2;2;0;1;(1);(1);1;;;1;0;1;70
185;201900000203;3;761;;;2;2;0;1;1;230;1;;;1;0;1;80
186;201900000204;1;63;0.0;;1;1;0;2;174;0;2;;;1;3;2;30
187;201900000205;3;65;;;2;2;0;1;11;800;1;;;1;2;1;70
188;201900000206;1;9;;A;2;3;0;1;185;200;1;;;1;0;2;130
189;201900000207;1;10;0.0;;3;2;0;1;460;200;1;;;1;0;3;130
190;201900000210;2;420;;;2;2;0;2;(1);(1);2;;;1;0;8;50
191;201900000211;2;1;;;2;2;0;1;44;500;1;;;2;0;1;90
192;201900000213;3;9;0.0;;2;2;0;1;29;620;1;;;1;2;1;-1
193;201900000215;3;7;;R;2;2;0;1;72;500;1;;;1;0;1;80
194;201900000216;3;123;;;2;2;0;1;0;800;1;;;1;0;1;80
195;201900000217;3;751;0.0;D;2;2;0;1;76;(1);1;;;1;0;1;80
196;201900000218;3;9E1;;E;2;2;0;1;4;118;1;;;1;5;1;50
197;201900000219;3;603;0.0;;2;2;0;1;40;360;3;;;1;5;1;50
198;201900000220;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
199;201900000221;4;;0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
200;201900000222;4;;0.0;;2;2;0;4;(1);(1);3;;;1;0;1;30
201;201900000224;3;91;0.0;D;2;2;0;1;15;210;1;;;1;0;1;80
202;201900000225;3;915;;;2;2;0;1;75;900;1;;;1;0;1;80
203;201900000226;2;20;;;2;2;0;1;(1);(1);1;;;1;0;1;70
204;201900000227;3;38;;;2;2;0;3;(1);(1);1;;;1;0;1;70
205;201900000228;4;0;0.0;;-1;2;0;1;(1);(1);1;;;9;0;3;80
206;201900000229;3;162;0.0;E;2;2;0;1;1;625;1;;;1;0;3;80
207;201900000231;4;rue du golfe Barbareu;;;2;2;0;1;(1);(1);1;;;1;5;1;50
208;201900000232;4;Rue Alsace Lorraine;0.0;;1;1;0;1;(1);(1);1;;;1;5;1;50
209;201900000233;6;10;;N;-1;-1;0;1;19;0;4;;;1;9;8;50
210;201900000234;2;141;0.0;;2;2;0;2;74;280;2;0.0;7.0;1;9;1;70
211;201900000235;3;117;;;2;2;0;1;0;80;1;0.0;4.8;1;0;1;50
212;201900000236;3;1;0.0;;2;2;0;1;87;900;1;;;1;0;1;80
213;201900000237;3;82;0.0;;2;2;0;2;9;(1);2;;;1;0;3;80
214;201900000238;4;AVENUE CHARLES MOUREU;0.0;;2;2;0;1;(1);(1);1;;;2;0;1;50
215;201900000240;1;64;0.0;;3;2;0;1;0;0;1;;;2;3;1;70
216;201900000241;3;1215;;;2;2;0;1;32;600;1;;;1;0;1;80
217;201900000242;3;6E3;3.0;E;2;2;0;1;1;0;1;;;1;9;1;50
218;201900000243;3;222;;;2;2;0;1;2;872;1;;;1;0;1;80
219;201900000244;3;18;;;2;2;0;1;32;536;3;;;2;0;1;50
220;201900000245;3;651;;;2;2;0;2;8;200;4;;;1;0;1;50
221;201900000247;3;242;0.0;;2;2;0;1;2;202;1;;;1;9;1;80
222;201900000248;4;9;;;2;2;0;1;(1);(1);1;;;2;0;1;50
223;201900000249;3;250;0.0;;2;2;0;1;0;312;2;;;1;0;1;50
224;201900000250;4;Route de Castelnau;0.0;;2;2;0;1;(1);(1);1;;;1;0;3;80
225;201900000251;4;Allée de la Briqueterie;;;2;2;0;1;(1);(1);1;;;2;0;4;50
226;201900000252;3;32;0.0;;2;2;0;1;32;0;1;;;1;0;1;80
227;201900000253;3;53;0.0;;2;2;0;1;18;305;3;;;1;0;1;50
228;201900000254;3;323;0.0; -;2;2;0;1;(1);(1);1;;;1;0;1;50
229;201900000256;2;249;0.0;;3;4;3;1;11;100;1;;;1;0;1;110
230;201900000257;4;;;;1;1;0;1;(1);(1);2;;;1;0;1;30
231;201900000258;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
232;201900000259;3;104;0.0;D;2;2;0;1;5;900;2;;;1;0;3;80
233;201900000260;4;;0.0;;2;2;0;1;(1);(1);2;;;1;0;3;30
234;201900000262;3;1;;;2;2;0;3;14;100;2;;;1;5;3;70
235;201900000263;3;51;;;2;2;0;1;1;0;1;;;2;0;1;80
236;201900000264;3;39;0.0;;2;2;0;1;3;740;2;;;1;0;3;80
237;201900000266;3;187;;;2;2;0;2;70;0;1;;;2;0;1;80
238;201900000267;3;613;;;2;2;0;1;(1);(1);1;;;1;0;1;80
239;201900000268;3;514;;;2;2;0;1;13;0;1;;;1;0;1;70
240;201900000269;2;158;;;3;4;0;1;12;500;1;;;1;0;2;110
241;201900000270;3;17;;;2;2;0;1;4;973;1;;;1;0;1;50
242;201900000271;3;45;0.0;;2;2;0;1;3;800;1;;;1;0;1;50
243;201900000272;2;165;0.0;;3;4;0;1;44;500;1;;;1;0;3;110
244;201900000273;3;765;;;2;2;0;1;77;280;3;;;1;0;1;80
245;201900000274;3;6;;;2;2;0;1;43;900;1;;;1;0;3;80
246;201900000276;3;767;0.0;;2;2;0;1;18;130;4;;;1;0;1;80
247;201900000277;4;;;;2;2;0;1;(1);(1);1;;;2;0;1;80
248;201900000278;4;;0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
249;201900000279;4;;;A;2;2;0;2;(1);(1);1;;;1;0;3;80
250;201900000280;4;1;0.0;A;2;2;0;1;0;0;1;;;1;0;1;50
251;201900000281;3;46;;;2;2;0;1;19;1750;2;;;1;0;3;80
252;201900000282;3;786;;;2;2;0;1;(1);(1);2;;;1;0;1;50
253;201900000283;3;14;0.0;;2;2;0;1;16;1000;1;;;1;0;1;80
254;201900000284;4;14;0.0;;2;2;0;1;0;0;2;;;1;0;1;80
255;201900000285;4;;0.0;;2;2;0;1;(1);(1);1;;;1;0;3;80
256;201900000286;3;39;0.0;;2;2;0;3;8;200;3;;;1;0;3;80
257;201900000287;3;873;0.0;;2;2;0;1;7;700;1;;;1;5;4;70
258;201900000288;3;113;0.0;;2;2;0;1;13;950;1;;;9;8;3;50
259;201900000289;3;794;0.0;;2;2;0;2;40;500;1;;;1;0;3;50
260;201900000290;2;24;;;3;4;0;1;5;750;1;;;1;0;1;110
261;201900000291;3;77;0.0;D;2;2;0;1;(1);(1);1;;;1;9;3;70
262;201900000292;3;321;0.0;;3;4;0;2;5;400;1;;;1;5;1;50
263;201900000293;3;71;0.0;;2;2;0;2;30;900;3;;;1;0;5;50
264;201900000294;3;1;0.0;;2;2;0;1;(1);(1);1;;;1;0;1;80
265;201900000295;3;135;;;2;2;0;1;10;600;1;;;1;0;3;80
266;201900000296;3;57;;;2;2;0;2;12;(1);2;;;1;0;3;80
267;201900000297;3;830;;;2;2;0;1;15;300;2;;;1;5;1;80
268;201900000298;3;929;;;2;2;0;1;51;500;3;;;1;9;8;80
269;201900000299;2;2;;;2;4;0;1;7;500;1;;;2;0;1;110
270;201900000300;3;98;;;2;2;0;1;24;600;2;;;1;0;8;80
271;201900000301;3;137;;;2;2;0;2;18;0;1;;;1;0;1;70
272;201900000302;3;916;0.0;A;2;2;0;1;2;400;1;;;2;0;1;50
273;201900000303;2;31;;;3;4;0;1;37;900;1;;;1;0;1;110
274;201900000304;3;943;;;3;2;0;1;(1);(1);2;;;1;0;3;70
275;201900000305;3;75;0.0;D;2;2;0;4;27;28;1;;;1;0;1;50
276;201900000306;4;SCHIRMECK (ROUTE DE);0.0;;2;3;1;1;0;0;1;;;1;0;1;50
277;201900000307;4;DOCTEUR NETTER (RUE DU);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
278;201900000308;4;BURKEL (ROUTE);0.0;;2;2;0;1;0;0;1;;;1;9;1;30
279;201900000309;4;JEAN JAURES (AVENUE);0.0;;3;6;3;1;0;0;2;;;1;4;1;50
280;201900000310;4;GOUJON (RUE DU);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
281;201900000311;3;29;0.0;;2;2;0;1;2;500;1;;;1;0;1;80
282;201900000312;4;DESNOYE (BOULEVARD DR. JOSEPH);0.0;;1;1;0;1;0;0;2;;;1;0;1;50
283;201900000313;3;900;0.0;A;3;0;0;1;4;100;1;;;1;0;1;110
284;201900000314;4;LARRAMENDY PIERRE (AVENUE);0.0;;2;2;0;1;0;0;3;;;1;0;1;50
285;201900000315;4;THIERS ADOLPHE (BOULEVARD);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
286;201900000316;3;918;0.0;;2;2;0;1;0;0;1;;;1;0;3;50
287;201900000317;4;POULOU JEAN  (AVENUE);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
288;201900000318;4;LECLERC (BOULEVARD DU GENERAL);0.0;;2;2;0;1;11;500;2;;;1;0;1;30
289;201900000319;4;LILAS DES;0.0;;2;2;0;1;18;(1);1;;;1;0;1;50
290;201900000320;4;JEAN DE LA FONTAINE;0.0;;2;1;0;2;0;0;3;;;1;0;1;15
291;201900000322;4;PRINGLE (RUE);0.0;;-1;0;0;1;0;0;1;;;2;0;1;50
292;201900000323;4;COSTES (RUE DIEUDONNE);0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
293;201900000324;7;LEON GARET (RUE);0.0;;1;1;0;1;0;0;1;;;1;0;1;50
294;201900000325;4;HAUT PONT (QUAI DU....);0.0;;2;2;0;1;0;0;2;;;1;1;1;50
295;201900000326;3;166;0.0;;2;2;0;1;0;0;2;;;2;0;1;50
296;201900000327;4;SAINT-EXUPERY (RUE DE)_SUD;0.0;;2;2;0;1;(1);(1);1;;;1;9;1;50
297;201900000328;7;JUILLET (RUE JULES);0.0;;1;1;0;1;0;0;1;;;1;0;1;50
298;201900000329;4;25ème RGA;0.0;;1;2;0;1;0;1;2;;;1;5;1;50
299;201900000330;2;31;0.0;;-1;0;0;1;7;0;1;;;1;0;1;50
300;201900000331;4;NATIONS UNIES (AVENUE DES);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
301;201900000332;7;941;0.0;;2;2;2;1;0;0;1;;;1;9;1;50
302;201900000333;4;ACACIAS AVENUE DES;0.0;;3;2;1;1;0;0;1;;;1;5;1;50
303;201900000334;9;DUCORNET RUE;0.0;;-1;0;0;1;0;0;1;;;1;0;1;30
304;201900000335;4;ARDILLIERS;0.0;;1;1;0;1;0;0;1;;;1;0;1;30
305;201900000336;4;VERDUN (Avenue de);0.0;;2;2;0;1;0;0;1;;;2;0;1;50
306;201900000337;4;BLUM ( BD LEON );0.0;;2;1;1;1;(1);(1);3;;;2;5;1;30
307;201900000338;3;185;0.0;;2;2;0;1;3;790;2;;;1;0;1;80
