;Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
26;201800000031;3;642;;;3.0;2.0;0.0;600.0;0.0;2.0;1.0;;;1.0;0.0;3.0;0.0
27;201800000032;3;933;;;2.0;2.0;30.0;790.0;1.0;1.0;1.0;;;1.0;0.0;1.0;0.0
28;201800000033;3;18;;;;;;;;;;;;;;;
29;201800000034;3;947;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
30;201800000035;3;10;;;2.0;2.0;13.0;400.0;0.0;1.0;1.0;;;2.0;0.0;3.0;0.0
31;201800000037;3;122;;;2.0;2.0;26.0;900.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
32;201800000038;3;322;;D;2.0;2.0;1.0;481.0;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
33;201800000039;3;945;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
34;201800000040;3;122;;;2.0;2.0;26.0;0.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
35;201800000041;9;;;;;;;;;1.0;1.0;;;1.0;0.0;1.0;0.0
36;201800000042;3;69;;;2.0;2.0;20.0;;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
37;201800000043;3;916;;;2.0;2.0;0.0;50.0;0.0;2.0;1.0;;;1.0;2.0;1.0;0.0
38;201800000044;3;23;;C;2.0;2.0;2.0;250.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
39;201800000045;3;122;;;2.0;2.0;13.0;875.0;0.0;1.0;3.0;;;1.0;0.0;3.0;0.0
40;201800000046;3;122;;D;2.0;2.0;13.0;100.0;0.0;1.0;2.0;;;2.0;0.0;3.0;0.0
41;201800000047;3;90;;;2.0;2.0;;;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
42;201800000048;3;90;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
43;201800000049;3;955;;;2.0;2.0;;;0.0;1.0;2.0;;;1.0;0.0;1.0;0.0
44;201800000050;3;955;;;2.0;2.0;;;0.0;1.0;3.0;;;2.0;0.0;1.0;0.0
45;201800000051;3;955;;;2.0;1.0;60.0;150.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
46;201800000052;3;90;;;;;;;;;;;;;;;
47;201800000053;3;94;;;2.0;2.0;;;1.0;1.0;3.0;;;2.0;0.0;1.0;0.0
48;201800000054;3;955;;D;2.0;2.0;;;0.0;3.0;1.0;;;1.0;0.0;1.0;0.0
49;201800000055;3;145;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
50;201800000056;3;36;;D;2.0;2.0;3.0;670.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
51;201800000057;3;36;;A;2.0;2.0;0.0;936.0;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
52;201800000058;3;57;;;2.0;2.0;5.0;80.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
53;201800000059;3;257;;;2.0;2.0;1.0;800.0;2.0;1.0;1.0;;;1.0;0.0;1.0;0.0
54;201800000060;3;36;;;;;;;;;;;;;;;
55;201800000061;9;0;;;2.0;2.0;;;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
56;201800000062;3;40;;A;2.0;2.0;;;0.0;1.0;3.0;;;2.0;0.0;4.0;0.0
57;201800000063;3;45;;;2.0;2.0;2.0;200.0;0.0;1.0;1.0;;;2.0;0.0;3.0;0.0
58;201800000064;3;49;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
59;201800000065;3;81;;;2.0;2.0;;;0.0;1.0;4.0;;;1.0;0.0;3.0;0.0
60;201800000066;3;630;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;4.0;0.0
61;201800000067;3;148;;;2.0;2.0;5.0;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
62;201800000068;4;;;;2.0;2.0;3.0;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
63;201800000069;3;962;;;2.0;2.0;8.0;409.0;0.0;4.0;1.0;;;1.0;0.0;3.0;0.0
64;201800000070;3;424;;;2.0;2.0;1.0;230.0;0.0;2.0;4.0;;53.0;2.0;0.0;1.0;0.0
65;201800000071;3;104;;;2.0;2.0;5.0;280.0;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
66;201800000072;3;962;;;2.0;2.0;6.0;334.0;0.0;3.0;1.0;;;5.0;0.0;3.0;0.0
67;201800000073;2;2;;;2.0;2.0;7.0;200.0;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
68;201800000074;3;116;;;2.0;2.0;14.0;989.0;0.0;1.0;1.0;;48.0;1.0;0.0;3.0;0.0
69;201800000076;2;2;;;2.0;2.0;5.0;400.0;0.0;2.0;1.0;;;1.0;0.0;3.0;0.0
70;201800000077;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
71;201800000078;4;;;;2.0;2.0;1.0;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
72;201800000079;3;124;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
73;201800000080;3;424;;;2.0;2.0;;;0.0;4.0;3.0;;;1.0;0.0;1.0;0.0
74;201800000081;3;951;;;2.0;2.0;33.0;500.0;1.0;1.0;1.0;;;1.0;0.0;1.0;0.0
75;201800000082;3;424;;;2.0;2.0;3.0;200.0;0.0;1.0;1.0;;;2.0;5.0;1.0;0.0
76;201800000083;2;2;;;2.0;2.0;17.0;571.0;0.0;4.0;1.0;;;1.0;0.0;1.0;0.0
77;201800000084;3;20;;D;2.0;2.0;5.0;216.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
78;201800000085;3;156;;;2.0;2.0;1.0;542.0;0.0;1.0;1.0;;;2.0;0.0;3.0;0.0
79;201800000086;3;42;;D;2.0;2.0;4.0;500.0;0.0;4.0;1.0;;;1.0;5.0;1.0;0.0
80;201800000087;4;;;;2.0;2.0;;;0.0;1.0;3.0;;;1.0;0.0;3.0;0.0
81;201800000088;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
82;201800000089;3;643;;;2.0;2.0;2.0;773.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
83;201800000090;3;643;;R;2.0;2.0;9.0;550.0;1.0;1.0;1.0;;;1.0;5.0;1.0;0.0
84;201800000091;3;2643;;;2.0;2.0;11.0;612.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
85;201800000092;3;2643;;D;2.0;2.0;12.0;18.0;0.0;2.0;1.0;;;1.0;5.0;1.0;0.0
86;201800000093;3;86;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;4.0;0.0
87;201800000094;3;959;;;2.0;2.0;6.0;491.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
88;201800000095;4;;;;;;;;;;;;;;;;
89;201800000096;3;67;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
90;201800000097;3;86;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
91;201800000098;3;643;;;2.0;2.0;8.0;790.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
92;201800000099;4;;;;;;;;;;;;;;;;
93;201800000100;3;115;;;2.0;2.0;5.0;1000.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
94;201800000101;4;;;;3.0;2.0;;;0.0;1.0;1.0;;;7.0;0.0;4.0;0.0
95;201800000102;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
96;201800000103;3;45;;;2.0;2.0;16.0;121.0;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
97;201800000104;6;;;;0.0;1.0;;;3.0;1.0;1.0;;;1.0;0.0;1.0;0.0
98;201800000105;3;16;;;2.0;2.0;26.0;134.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
99;201800000106;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
100;201800000107;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
101;201800000108;3;643;;D;2.0;2.0;16.0;385.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
102;201800000109;3;16;;A;2.0;2.0;0.0;482.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
103;201800000110;3;115;;;;;;;;;;;;;;;
104;201800000111;3;134;;;2.0;2.0;;;0.0;1.0;2.0;;;1.0;0.0;1.0;0.0
105;201800000112;3;643;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
106;201800000113;3;16;;A;2.0;2.0;1.0;0.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
107;201800000114;3;340;;;2.0;2.0;30.0;929.0;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
108;201800000115;4;;;;0.0;1.0;;;0.0;1.0;1.0;;;9.0;0.0;3.0;0.0
109;201800000116;3;152;;;2.0;2.0;3.0;660.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
110;201800000118;3;630;;;2.0;2.0;20.0;783.0;0.0;1.0;3.0;;;1.0;0.0;4.0;0.0
111;201800000119;3;114;;;2.0;2.0;4.0;870.0;0.0;1.0;1.0;;;1.0;2.0;1.0;0.0
112;201800000121;3;56;;;2.0;2.0;4.0;888.0;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
113;201800000122;3;29;;;2.0;2.0;15.0;398.0;0.0;2.0;1.0;;;1.0;0.0;3.0;0.0
114;201800000123;3;644;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
115;201800000125;4;;;;;;;;;;;;;;;;
116;201800000126;3;109;;D;4.0;2.0;1.0;659.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
117;201800000127;3;643;;D;1.0;1.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
118;201800000128;3;65;;;2.0;2.0;3.0;400.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
119;201800000129;3;25;;A;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
120;201800000130;3;247;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;2.0;3.0;0.0
121;201800000132;4;;;;2.0;2.0;;;0.0;1.0;2.0;;;1.0;0.0;1.0;0.0
122;201800000133;3;65;;D;2.0;2.0;10.0;1.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
123;201800000134;3;643;;;1.0;2.0;54.0;500.0;1.0;1.0;2.0;;;1.0;0.0;1.0;0.0
124;201800000135;3;47;;;2.0;2.0;43.0;;0.0;1.0;2.0;;;1.0;0.0;1.0;0.0
125;201800000136;3;135;;A;2.0;2.0;2.0;635.0;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
126;201800000137;3;126;;;;;;;;;;;;;;;
127;201800000139;3;938;;;2.0;2.0;;;1.0;1.0;1.0;;;1.0;0.0;5.0;0.0
128;201800000140;3;957;;;2.0;2.0;;;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
129;201800000141;3;938;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
130;201800000143;3;938;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
131;201800000144;3;938;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
132;201800000145;3;230;;;2.0;2.0;;;0.0;1.0;2.0;;;1.0;0.0;3.0;0.0
133;201800000146;3;126;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
134;201800000147;9;;;;0.0;1.0;;;0.0;1.0;1.0;;;9.0;0.0;1.0;0.0
135;201800000148;3;549;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
136;201800000150;3;549;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
137;201800000151;3;430;;;2.0;2.0;;;0.0;1.0;3.0;;;1.0;0.0;1.0;0.0
138;201800000153;3;938;;;2.0;2.0;;;0.0;1.0;1.0;;;2.0;0.0;3.0;0.0
139;201800000154;4;;;;2.0;2.0;;;0.0;1.0;3.0;;;2.0;0.0;1.0;0.0
140;201800000155;3;30;;D;2.0;2.0;;;0.0;1.0;1.0;;;7.0;0.0;1.0;0.0
141;201800000156;3;154;;;2.0;2.0;11.0;600.0;0.0;1.0;1.0;;48.0;1.0;0.0;3.0;0.0
142;201800000157;3;154;;;;;;;;;;;;;;;
143;201800000158;2;2;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
144;201800000159;3;942;;;2.0;2.0;45.0;850.0;0.0;2.0;3.0;;67.0;1.0;0.0;1.0;0.0
145;201800000160;3;649;;;3.0;4.0;81.0;800.0;0.0;2.0;1.0;10.0;100.0;1.0;0.0;1.0;0.0
146;201800000161;3;2649;;;2.0;2.0;;;0.0;2.0;4.0;;;1.0;0.0;1.0;0.0
147;201800000162;3;154;;D;2.0;2.0;6.0;643.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
148;201800000163;3;951;;D;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
149;201800000164;3;100;;;2.0;2.0;9.0;900.0;0.0;1.0;2.0;;;2.0;0.0;3.0;0.0
150;201800000165;3;932;;;2.0;2.0;32.0;550.0;0.0;1.0;1.0;;67.0;1.0;0.0;1.0;0.0
151;201800000166;4;;;;0.0;2.0;;;0.0;1.0;1.0;;;9.0;0.0;1.0;0.0
152;201800000167;4;34;;;2.0;2.0;;;0.0;2.0;3.0;;;1.0;0.0;1.0;0.0
153;201800000169;1;16;;;3.0;4.0;59.0;568.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
154;201800000171;1;16;;;3.0;4.0;60.0;550.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
155;201800000173;1;16;;;3.0;2.0;72.0;0.0;0.0;1.0;3.0;;;1.0;0.0;1.0;0.0
156;201800000174;1;16;;;3.0;4.0;245.0;800.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
157;201800000175;3;341;;;2.0;2.0;4.0;350.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
158;201800000176;3;55;;;2.0;2.0;14.0;37.0;0.0;1.0;2.0;;;1.0;0.0;1.0;0.0
159;201800000177;3;339;;;2.0;2.0;30.0;937.0;0.0;1.0;2.0;;;1.0;0.0;1.0;0.0
160;201800000178;4;;;;2.0;2.0;;;0.0;1.0;4.0;;;1.0;0.0;1.0;0.0
161;201800000179;3;341;;;2.0;2.0;6.0;783.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
162;201800000180;3;49;;;2.0;2.0;9.0;225.0;;;;;;;5.0;1.0;
163;201800000181;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
164;201800000182;3;57;;;2.0;2.0;5.0;0.0;0.0;1.0;4.0;;;1.0;0.0;3.0;0.0
165;201800000183;3;341;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
166;201800000184;2;17;;;2.0;4.0;36.0;900.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
167;201800000185;3;51;;;2.0;2.0;1.0;350.0;0.0;1.0;1.0;;;2.0;0.0;4.0;0.0
168;201800000186;3;950;;;3.0;2.0;11.0;300.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
169;201800000187;3;950;;;3.0;2.0;18.0;600.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
170;201800000188;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
171;201800000189;3;39;;;2.0;2.0;15.0;700.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
172;201800000190;3;43;;;2.0;2.0;0.0;2100.0;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
173;201800000191;3;191;;;2.0;2.0;53.0;800.0;0.0;2.0;1.0;;;7.0;0.0;1.0;0.0
174;201800000192;3;191;;;2.0;2.0;46.0;800.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
175;201800000193;3;232;;;2.0;2.0;11.0;50.0;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
176;201800000194;3;940;;;2.0;2.0;59.0;300.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
177;201800000195;3;191;;;2.0;2.0;48.0;600.0;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
178;201800000196;3;191;;;2.0;2.0;50.0;1090.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
179;201800000197;3;244;;E;2.0;2.0;19.0;140.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
180;201800000198;4;;;;2.0;2.0;;;0.0;1.0;2.0;;;2.0;0.0;3.0;0.0
181;201800000199;3;940;;;2.0;2.0;36.0;79.0;1.0;1.0;1.0;;;1.0;0.0;1.0;0.0
182;201800000200;3;52;;;2.0;2.0;15.0;600.0;0.0;3.0;1.0;;;1.0;0.0;3.0;0.0
183;201800000201;3;901;;;2.0;2.0;44.0;910.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
184;201800000202;4;;;;1.0;1.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
185;201800000203;3;75;;;2.0;2.0;28.0;500.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
186;201800000204;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
187;201800000205;3;148;;E;2.0;2.0;58.0;436.0;0.0;2.0;2.0;;;1.0;0.0;1.0;0.0
188;201800000206;3;113;;;2.0;2.0;32.0;520.0;0.0;1.0;2.0;;;1.0;0.0;3.0;0.0
189;201800000207;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
190;201800000209;3;157;;;2.0;1.0;24.0;647.0;0.0;1.0;1.0;;;1.0;5.0;4.0;0.0
191;201800000210;3;157;;;2.0;2.0;;;0.0;1.0;2.0;;;2.0;5.0;1.0;0.0
192;201800000211;4;;;;1.0;2.0;;;0.0;1.0;3.0;;;1.0;0.0;1.0;0.0
193;201800000212;3;157;;;2.0;2.0;21.0;300.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
194;201800000213;3;190;;;2.0;2.0;9.0;1480.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
195;201800000214;3;943;;;2.0;2.0;60.0;450.0;2.0;1.0;1.0;;;1.0;0.0;1.0;0.0
196;201800000216;4;;;;0.0;2.0;;;0.0;1.0;4.0;;;1.0;0.0;1.0;0.0
197;201800000217;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
198;201800000219;6;;;;;;;;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
199;201800000220;3;194;;;2.0;2.0;1.0;290.0;0.0;1.0;1.0;;;2.0;2.0;3.0;0.0
200;201800000222;3;48;;;2.0;2.0;15.0;100.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
201;201800000223;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
202;201800000224;3;940;;;2.0;2.0;16.0;100.0;0.0;1.0;1.0;;;1.0;0.0;4.0;0.0
203;201800000225;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
204;201800000226;3;102;;;2.0;2.0;11.0;850.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
205;201800000227;3;48;;;2.0;2.0;11.0;580.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
206;201800000228;4;7;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
207;201800000229;3;940;;D;2.0;2.0;8.0;300.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
208;201800000230;3;48;;;2.0;2.0;17.0;670.0;0.0;1.0;2.0;;;1.0;0.0;4.0;0.0
209;201800000231;3;106;;;2.0;2.0;7.0;430.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
210;201800000232;3;929;;;2.0;2.0;28.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;1.0;99.0
211;201800000233;3;938;;;2.0;2.0;22.0;500.0;0.0;3.0;1.0;;;1.0;0.0;1.0;0.0
212;201800000234;6;;;;0.0;1.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
213;201800000235;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
214;201800000236;3;929;;;2.0;2.0;33.0;200.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
215;201800000237;3;966;;;2.0;2.0;24.0;960.0;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
216;201800000238;3;1044;;;2.0;3.0;78.0;897.0;0.0;3.0;1.0;;;2.0;0.0;1.0;0.0
217;201800000239;3;1044;;;2.0;2.0;76.0;876.0;0.0;2.0;3.0;;;1.0;0.0;1.0;0.0
218;201800000240;3;513;;;2.0;2.0;2.0;775.0;0.0;1.0;3.0;;;1.0;0.0;3.0;0.0
219;201800000241;3;1044;;;2.0;3.0;77.0;705.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
220;201800000242;3;89;;;2.0;2.0;14.0;0.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
221;201800000243;3;25;;;2.0;2.0;17.0;233.0;0.0;1.0;2.0;;;2.0;0.0;1.0;0.0
222;201800000244;3;82;;;2.0;2.0;31.0;776.0;0.0;2.0;2.0;;;2.0;0.0;1.0;0.0
223;201800000245;3;86;;;2.0;2.0;20.0;12.0;0.0;1.0;3.0;;;1.0;0.0;3.0;0.0
224;201800000246;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
225;201800000247;3;969;;;2.0;2.0;6.0;650.0;0.0;2.0;4.0;;;1.0;0.0;1.0;0.0
226;201800000248;3;933;;;2.0;2.0;2.0;600.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
227;201800000249;3;1003;;;2.0;3.0;8.0;872.0;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
228;201800000250;3;86;;;2.0;2.0;23.0;700.0;0.0;2.0;4.0;;;1.0;0.0;3.0;0.0
229;201800000251;3;861;;;2.0;2.0;4.0;14.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
230;201800000252;3;11;;;2.0;2.0;29.0;600.0;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
231;201800000253;3;1;;;2.0;2.0;107.0;100.0;0.0;1.0;1.0;;;1.0;0.0;3.0;0.0
232;201800000254;3;16;;;2.0;2.0;9.0;785.0;0.0;2.0;1.0;;;2.0;0.0;1.0;0.0
233;201800000255;3;15;;;2.0;2.0;27.0;139.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
234;201800000256;3;933;;;2.0;2.0;5.0;920.0;0.0;2.0;1.0;;;1.0;0.0;1.0;0.0
235;201800000257;3;363;;;2.0;2.0;2.0;2168.0;0.0;2.0;1.0;;;2.0;0.0;1.0;0.0
236;201800000258;3;363;;;;;2.0;1.0;;;;;;;;;
237;201800000259;4;;;;2.0;2.0;;;0.0;1.0;3.0;;;1.0;0.0;1.0;0.0
238;201800000260;3;1043;;;2.0;2.0;20.0;900.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
239;201800000262;3;753;;;2.0;2.0;58.0;300.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
240;201800000263;3;1043;;;2.0;2.0;24.0;519.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
241;201800000264;4;;;;2.0;2.0;;;0.0;4.0;1.0;;;1.0;0.0;1.0;0.0
242;201800000265;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
243;201800000266;3;981;;;2.0;2.0;1.0;620.0;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
244;201800000267;3;153;;;2.0;2.0;21.0;0.0;0.0;4.0;1.0;;;2.0;0.0;1.0;0.0
245;201800000268;3;915;;;2.0;2.0;6.0;0.0;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
246;201800000269;3;915;;;2.0;2.0;0.0;550.0;0.0;1.0;1.0;;;2.0;0.0;3.0;0.0
247;201800000271;3;981;;D;2.0;2.0;6.0;500.0;0.0;1.0;1.0;;;2.0;0.0;1.0;0.0
248;201800000272;4;;;;2.0;2.0;;;0.0;3.0;2.0;;;2.0;0.0;3.0;0.0
249;201800000273;3;44;;;2.0;2.0;2.0;850.0;0.0;3.0;2.0;;;1.0;0.0;3.0;0.0
