Num_Acc,GRAVE
201200031082,0.19274979565746617
201200032829,0.668320030214014
201200054863,0.045669648419068135
201200001875,0.8408795023951919
201200050093,0.30641146388318957
201200047346,0.24270592805463442
201200009852,0.48454401642168127
201200050684,0.42835588166455296
201200016044,0.17969453186774717
201200020396,0.7918751151598645
201200047873,0.407747874089678
201200061273,0.795925383847967
201200016432,0.2918382130611776
201200033253,0.692698187213777
201200013353,0.8308238482887568
201200055260,0.04129110891073925
201200029013,0.33704662002338553
201200048755,0.1831609279332801
201200024792,0.181814775642347
201200002501,0.9362298356480813
201200036456,0.6062914766830912
201200042259,0.13262004925492055
201200013503,0.18489761224262108
201200001395,0.7642012173080582
201200047028,0.131183371441292
201200012011,0.6143264716427638
201200005865,0.921333317276177
201200022351,0.4518608487983916
201200046570,0.12693837945630465
201200003037,0.5877712468736244
201200011684,0.05986390674467894
201200014820,0.382212726123777
201200047212,0.2717616471869529
201200033096,0.5978979495704966
201200003521,0.8807511973029025
201200012509,0.8050995155202738
201200049187,0.21913671312211463
201200058041,0.04209375940896116
201200010176,0.6411092624546851
201200003534,0.8866584559392108
201200042117,0.12478791290127031
201200031083,0.06918884486345363
201200054520,0.07551261055614328
201200034917,0.14842405630516023
201200036120,0.4316062654473429
201200027120,0.05080046837204675
201200013703,0.8665415552332076
201200032793,0.389473715817029
201200044768,0.6222045633547624
201200002035,0.9311892049865697
201200058331,0.04285253035789155
201200033360,0.7579598122531703
201200054662,0.018456698022519608
201200061895,0.354360010234758
201200005499,0.9810595985903676
201200046162,0.14673628534255664
201200011914,0.18714797410210274
201200046134,0.16532170920171635
201200058084,0.036139582368446124
201200025422,0.2972427965254405
201200019846,0.8340220893380526
201200014603,0.33353810782436466
201200052587,0.24416663720381576
201200037032,0.7024245531979473
201200060067,0.09151885226220878
201200027225,0.23516715440511315
201200005724,0.8796607196978242
201200029153,0.26929571650955925
201200008689,0.8899118508266082
201200020994,0.3553381602219102
201200059070,0.11009603217020786
201200013959,0.8295281319040095
201200017888,0.9702567843136046
201200021269,0.38025858613421076
201200031811,0.5548812865151259
201200046031,0.34836590598493433
201200038643,0.20224803700150953
201200037120,0.6649021265362608
201200011917,0.0656465395235503
201200044995,0.43667952759603945
201200054840,0.027904095337491754
201200040332,0.7919040304348056
201200013930,0.8986050003451473
201200011226,0.019392272319249393
201200032143,0.25317563857135494
201200015635,0.24571115231244142
201200034771,0.06241007576767102
201200049284,0.13530566389392548
201200033654,0.6499277789961021
201200017696,0.9225680462913656
201200027285,0.40384643158925954
201200033833,0.0737486043253915
201200023565,0.15091152777911912
201200041379,0.39834428835799535
201200059968,0.06905620844386114
201200042074,0.07394229510455938
201200042007,0.12200770765968921
201200026302,0.3488721995728151
201200043962,0.3185338024244402
201200001728,0.14720945447158076
201200009693,0.8449155419841933
201200007893,0.9031531418504519
201200027506,0.42570791580811385
201200010567,0.08112850431856175
201200020874,0.2860018045125615
201200052598,0.24616793018056454
201200011058,0.7453080744653534
201200031058,0.15932430345807716
201200050058,0.18194754538595803
201200033055,0.40665113635969063
201200007181,0.9487970866545432
201200016951,0.6476025639058443
201200045391,0.2235848931961153
201200045540,0.5508706244146976
201200006073,0.6692350830063526
201200020143,0.8071819385415799
201200062035,0.04440559931334869
201200049590,0.2608388028875531
201200038401,0.1960365742390774
201200033130,0.9074950261666918
201200021782,0.6132172412879123
201200061206,0.7983813675382896
201200028622,0.17290828118740195
201200057956,0.10429740077510295
201200046311,0.30239228983817645
201200005940,0.9455207038231862
201200019688,0.9417360539191003
201200019372,0.9286576574828432
201200038458,0.3651791330894528
201200033975,0.19084881197974415
201200043553,0.1140823985221759
201200060576,0.7950405523280655
201200057603,0.04833042965186085
201200046266,0.33714063345957573
201200006846,0.7346636804156786
201200017672,0.9402271968072471
201200059243,0.04905770849882206
201200043238,0.08233366048809126
201200042534,0.137184262161541
201200050389,0.5273468255907878
201200056671,0.037067724789569746
201200062031,0.12586287281383132
201200042325,0.23890322472604172
201200035222,0.6417332425061772
201200045247,0.5445131637208982
201200048160,0.3114021792389615
201200055001,0.051942494365330834
201200013580,0.059363854611251446
201200051509,0.23350792513404253
201200039414,0.8695514895986779
201200040617,0.07268277208433306
201200040379,0.6674039166604246
201200060982,0.779873299331032
201200003550,0.873885812989292
201200043677,0.19922774968263626
201200018610,0.6900943067432954
201200002173,0.8998503093878445
201200042635,0.14755502984167904
201200044794,0.3052318559450677
201200048966,0.15870197164625993
201200024174,0.07691719670953948
201200030107,0.3524707067667937
201200002660,0.9633796911544391
201200011926,0.5037771063631705
201200045833,0.47810026739736916
201200023755,0.08680794457212222
201200021325,0.3336583016285741
201200011857,0.025771491247025827
201200035387,0.19486382807074296
201200000277,0.8954282120668264
201200055504,0.10905558941692564
201200025530,0.1910646616646057
201200054959,0.16233674377853852
201200001750,0.08905148085474136
201200019155,0.7800736080596179
201200033276,0.6360320837770456
201200041827,0.20258328130145012
201200011811,0.09385270978444073
201200040499,0.4300897372045005
201200053687,0.07772486095029857
201200060089,0.07228306988824282
201200030099,0.19918570579816672
201200003174,0.8638143578067538
201200030820,0.5452221942216318
201200012991,0.8675414439593191
201200048832,0.12104249138058469
201200002010,0.950559103544058
201200057782,0.016874885694279047
201200016794,0.18239936023537218
201200002019,0.9443835038837766
201200052775,0.25409926818611145
201200018506,0.8565948346639578
201200026650,0.1705715587719262
201200028358,0.12243247318423854
201200005890,0.923855537090097
201200045066,0.3035831913421319
201200027820,0.5140095126325566
201200032953,0.6989774417381622
201200034859,0.0917214021243538
201200006432,0.9346963684459824
201200035641,0.15361580766177632
201200012038,0.8204958447305306
201200037270,0.5735847927207587
201200057759,0.04941652927717942
201200027384,0.22001117860462657
201200003789,0.9043150483095046
201200021114,0.957190439945577
201200057420,0.013133171700224369
201200057203,0.12353983433324228
201200061974,0.5615336865165274
201200002043,0.8447634559356926
201200008671,0.7352132831343875
201200005091,0.11511914704481924
201200007140,0.6881384266761582
201200020072,0.9202720525987387
201200006404,0.965835771485367
201200060670,0.7755790357793955
201200059301,0.140908080286759
201200035080,0.461370772168071
201200038449,0.38087337203512517
201200024746,0.14942079355803728
201200032178,0.23954961161525945
201200027389,0.18468549432511072
201200010216,0.9658606390974899
201200039690,0.7917991178967807
201200010928,0.09275848374580359
201200045661,0.38566033079582984
201200041676,0.025147709627963935
201200037385,0.3891330629938735
201200021459,0.9564955184710164
201200061432,0.1155620162140779
201200056770,0.06160907030694064
201200020967,0.14387131636298647
201200034804,0.17349192697558977
201200062066,0.054266218853098326
201200007411,0.3728792477764852
201200056681,0.03212162883707597
201200044213,0.5606122265366228
201200043787,0.5421242914367085
201200022140,0.32108052445910484
201200059524,0.1455086079263187
201200045227,0.5256175049075075
201200007302,0.9240317034498533
201200007042,0.7387571558662375
201200053163,0.5313158751908158
201200018978,0.9385625707640669
201200043465,0.3397827058442162
201200014465,0.15465565259801536
201200037492,0.6172393595325598
201200015417,0.35061255387416923
201200043037,0.05519884654742258
201200040653,0.23515835750567168
201200036722,0.5578986411419661
201200005828,0.7659412408008605
201200015215,0.1945653240234294
201200008674,0.8547558032858483
201200008986,0.8038195454101651
201200024937,0.2268794981664882
201200039150,0.8525616061458373
201200044176,0.5633166426032313
201200016740,0.34102957107535625
201200024373,0.3601158930221661
201200033022,0.3007934203970495
201200052435,0.2512900021534527
201200022522,0.30337438428349356
201200058457,0.06415310462902596
201200046710,0.09130823359585163
201200003947,0.8995164251004467
201200029579,0.18523131208333346
201200059392,0.10862512778324239
201200029815,0.17375705254075216
201200031145,0.1344809801293696
201200009731,0.5845336469760091
201200033448,0.3334382372489937
201200026467,0.7349556963226266
201200028008,0.7120202847763581
201200033866,0.09377827376636275
201200049549,0.08535152238674705
201200001994,0.6309878916585504
201200029235,0.48205980776540686
201200052065,0.7075840039529591
201200031027,0.2590477650508695
201200054375,0.07391279532700754
201200060418,0.04924937734836403
201200000973,0.7018181432668038
201200017322,0.654810022277589
201200045511,0.39518124778550223
201200055072,0.024518118151732285
201200027698,0.7213597803225749
201200059210,0.07533862050785503
201200010936,0.19572407622516264
201200010142,0.9026419333657871
201200042364,0.2400249126696194
201200047433,0.046235542062897594
201200050680,0.1605209585661684
201200058873,0.022820992089247105
201200031786,0.7660523176219838
201200022124,0.4564810450971775
201200041058,0.33207939047003626
201200027245,0.3990686121874421
201200023778,0.44773543638758606
201200005294,0.9343346245331545
201200029881,0.5931757755790635
201200054699,0.2427910733329094
201200036973,0.64914343429398
201200006594,0.7462754493131631
201200041109,0.7019294020379045
201200044441,0.45083376180356727
201200021628,0.1401452737164131
201200055971,0.10761238555673378
201200001134,0.823826091805758
201200026954,0.36321157543163907
201200012706,0.8073449217161007
201200060583,0.7390135709924043
201200043622,0.1557053288996251
201200022438,0.23129063937761274
201200015565,0.30543050146867945
201200030362,0.1835282782986803
201200061940,0.3632739551544743
201200054552,0.1109378700590805
201200013867,0.5280643367945765
201200042047,0.07179972052137953
201200022916,0.8501037212403775
201200060934,0.7136087112960671
201200060933,0.8720811603583075
201200036104,0.2208728584786785
201200031602,0.4339617661552196
201200014247,0.21578691521380247
201200044889,0.5760078804333054
201200040230,0.5320583972605201
201200020928,0.6031946288083267
201200029311,0.4313322782615381
201200019074,0.9718782045658607
201200052183,0.08007378708719834
201200008977,0.771152460001426
201200018567,0.9852884014869806
201200057567,0.033417097805741876
201200025911,0.20029924625212417
201200050194,0.25229954648443376
201200002030,0.7325419241846987
201200004718,0.8423934370219573
201200056714,0.06901743996190654
201200060514,0.9440509909244981
201200012242,0.9316340481023359
201200015976,0.28065197717567025
201200020440,0.4679991358545704
201200058644,0.11007111918923845
201200032007,0.6952232060366984
201200027621,0.35119637261856473
201200003760,0.908695253156378
201200049064,0.11036882495425714
201200059156,0.03076384854485566
201200035603,0.10179456944598222
201200006794,0.9072910293922837
201200041115,0.41634740326016767
201200045291,0.42832151512267336
201200036415,0.27696262614228884
201200003205,0.7542872539299309
201200023435,0.07372579226433865
201200033257,0.6419538878091611
201200056628,0.10573599228845691
201200040760,0.1780104587725154
201200037973,0.5869082632047833
201200047887,0.3281600525702806
201200019649,0.9305743389717489
201200040539,0.5511400943054349
201200015040,0.14696588328642035
201200028044,0.12885446413961824
201200045038,0.31882334077428676
201200022595,0.9762404534153607
201200029000,0.42455117544473214
201200023648,0.02822178265365188
201200044010,0.43778818880922754
201200021475,0.7990243149197952
201200024188,0.4355505139693354
201200036917,0.9220171480616933
201200038536,0.5248889309593844
201200061799,0.15818283213537926
201200019805,0.9604114724799033
201200035348,0.8034111007985227
201200058590,0.024939414784805002
201200046541,0.14917659742019088
201200005207,0.6873276901817762
201200038154,0.5896077092980383
201200044973,0.45248496513420006
201200021998,0.7239370886643347
201200030809,0.10046983260935179
201200048633,0.1544008147923982
201200026088,0.2055686761180652
201200001466,0.8417739287939124
201200001111,0.4773606085241033
201200035540,0.2729839519224127
201200009847,0.826945936887587
201200008134,0.925369995411561
201200033062,0.247027496949207
201200017226,0.9065405272231101
201200033338,0.8935686017989738
201200023577,0.31864395056921485
201200048320,0.5712066112998788
201200049665,0.36531013580775046
201200035780,0.12192510789654239
201200059758,0.041338854859637446
201200000563,0.844826232107027
201200025960,0.45936199925644394
201200047092,0.25705404064400084
201200033824,0.4702247049485179
201200018155,0.829311559270581
201200028295,0.31324372731648353
201200011686,0.4120145315042977
201200025922,0.3159618785029582
201200045853,0.3186331639583424
201200027895,0.533818074218052
201200008523,0.8159017265691952
201200049736,0.6697874607406579
201200023197,0.2122831749871575
201200036606,0.28147954884173726
201200007910,0.9151780496583825
201200049154,0.16065037067605417
201200058973,0.11483099140317243
201200001535,0.45081819949923707
201200023725,0.37389353438737327
201200001707,0.2784539795420267
201200020919,0.07789890487759983
201200009675,0.7606217468820785
201200006429,0.9629145020872233
201200002367,0.9825289442527789
201200014439,0.3630521675051482
201200041455,0.30410333775869386
201200051266,0.2773614522045187
201200055639,0.16292467467599325
201200053701,0.13784459742345226
201200053014,0.32564116974495677
201200009331,0.9110879463697124
201200043715,0.4528840507032398
201200053858,0.07753810860951495
201200023885,0.2822111367835658
201200047889,0.25038576104434346
201200023895,0.4949376529831903
201200016644,0.6591715651950409
201200041580,0.04915664142130296
201200054341,0.029632536023710652
201200015490,0.21916397928396608
201200016308,0.283808085762978
201200000116,0.9387767023108691
201200008679,0.9157233124741976
201200047491,0.2568798594135582
201200042640,0.09325824347600413
201200025487,0.07093854510010397
201200023132,0.37105913338651897
201200008904,0.9022513014959822
201200043389,0.08856450291498803
201200060210,0.04918556850539679
201200056141,0.12171934658349104
201200049357,0.16683144636860925
201200053074,0.34826130992687854
201200024514,0.06188231796032231
201200032522,0.24724531831878613
201200041464,0.11250062755920165
201200045311,0.3807425186255252
201200043171,0.12430915791902457
201200030335,0.1364587562186253
201200019289,0.841848171588892
201200009927,0.9161577905908116
201200022767,0.4256081998093776
201200061441,0.7136811723247112
201200042256,0.04931278847708527
201200016118,0.37587675606456206
201200036260,0.142105842440355
201200009021,0.9287825219203069
201200047952,0.13650335571385158
201200047134,0.3114108698847172
201200050479,0.5902328136406525
201200002889,0.9110496665087257
201200026577,0.02308144166966527
201200003300,0.8021312938012294
201200014759,0.4905782045739976
201200047841,0.2512201474471504
201200007304,0.8513718045526639
201200031995,0.6768180319971646
201200031466,0.13322439580470335
201200029182,0.28604214387733523
201200032115,0.37476056735417906
201200059415,0.04333584939825827
201200036241,0.3133127862752234
201200009418,0.23449693587802792
201200046830,0.17602419612476755
201200037550,0.3761608408761194
201200016223,0.36574521337370786
201200020248,0.8712553761620341
201200060913,0.9007965075304144
201200007046,0.9563847313578856
201200033954,0.09203925331428373
201200020077,0.9318697286216387
201200055263,0.032703756378217895
201200049652,0.17811512654070394
201200041348,0.6833833169766158
201200050204,0.5429218067543845
201200027284,0.32316758293178993
201200060640,0.9457057458318262
201200051015,0.23913143785315646
201200057667,0.30651682428215116
201200055673,0.08707870062320781
201200014579,0.34030269319848444
201200019873,0.95035259874733
201200040206,0.06360994588428162
201200059506,0.011499401676285553
201200025165,0.12985368794394064
201200017784,0.8944763068062498
201200029750,0.19751117871287097
201200051761,0.0346611585536028
201200044581,0.4946758750892081
201200019086,0.8634819905733054
201200061058,0.8425622322702409
201200006655,0.9443245775957181
201200051151,0.08067169827193169
201200042209,0.14639883512789945
201200060386,0.04776635154356081
201200038063,0.38779578167203854
201200045305,0.5230539031155635
201200011658,0.14560371004298556
201200042406,0.1815375040736746
201200046704,0.2509310370174845
201200014910,0.28567336204602295
201200019066,0.4959258421279653
201200030346,0.9011098593097507
201200025544,0.26220628751513786
201200061451,0.10282739540240078
201200012150,0.246980461289806
201200051216,0.15329394307693361
201200035868,0.25206176425095284
201200033312,0.6499817013569564
201200001964,0.9615760755360856
201200009279,0.7843645602025192
201200040327,0.7484660602009862
201200013621,0.0530659310944802
201200058832,0.22042421765405193
201200015203,0.2614712210112174
201200027294,0.30306782082706313
201200029125,0.12651344647298673
201200031066,0.11723231780362206
201200046904,0.12340721867244527
201200031732,0.672551828026866
201200050810,0.051354392073076925
201200032622,0.3360005958817674
201200016291,0.2899973804971915
201200000900,0.9127045615963346
201200017957,0.6642653098400173
201200046642,0.09361911858797292
201200003854,0.7498170825015389
201200051611,0.25214440728631543
201200004320,0.9713804190271571
201200013478,0.18581164073323372
201200022216,0.26271168571946435
201200060830,0.9060906476772851
201200044472,0.41754162183522336
201200058316,0.023124222300688436
201200030807,0.06487444093854801
201200052496,0.2980820341824107
201200014025,0.5070703470361833
201200024830,0.5349192874804272
201200046701,0.19846102990789255
201200011939,0.20405111189162645
201200060010,0.25129102608928516
201200018144,0.9376625328855339
201200013482,0.10673137852443351
201200036939,0.9143508638255179
201200052845,0.26221899978163965
201200048993,0.3112732599535185
201200009512,0.8035852205604067
201200055815,0.05321021231401389
201200019473,0.9654126517728965
201200050984,0.16541366237916955
201200038844,0.11540859745694429
201200042760,0.12692013235485594
201200010161,0.9335975502659469
201200028252,0.5290825572200015
201200016934,0.1984113542510729
201200024267,0.04654139499729751
201200061557,0.3305543538020657
201200023910,0.3632331178264005
201200017111,0.3525962029237672
201200041396,0.4835471701425367
201200060797,0.8182819248119804
201200020818,0.6913416243090327
201200012068,0.9657278194348382
201200056867,0.07320985422240751
201200053618,0.1494106499209305
201200014036,0.24141028934049022
201200013670,0.04732056570063697
201200020603,0.18462320255354542
201200016888,0.5174349740120541
201200007102,0.8150689112284203
201200008857,0.8807794140615484
201200016827,0.5673577609141619
201200018578,0.9246961346725941
201200033941,0.21681697315027398
201200015396,0.3883796297857514
201200036924,0.44127973934711284
201200054027,0.06956722519424376
201200007672,0.9738204531994349
201200059798,0.06569576647576052
201200044987,0.6355826401783026
201200022229,0.33935200376644065
201200044241,0.4238028760898525
201200000497,0.6765394137027942
201200026200,0.0846790777103601
201200014418,0.47216356854700287
201200034519,0.3771582702086994
201200027341,0.1991039921538516
201200051222,0.3596546811542468
201200023622,0.8341888877801679
201200010051,0.8025322912226475
201200062005,0.0321625833495208
201200007507,0.8788364019660205
201200024348,0.17716919875808199
201200030861,0.03130786956519369
201200011483,0.28744461256698667
201200045935,0.16960327116973986
201200009510,0.6376257941560602
201200015462,0.4544291507850835
201200000528,0.8877395546306309
201200053853,0.05474047160504648
201200040162,0.09080530871981021
201200037000,0.4891972261040365
201200050223,0.19088172303751408
201200049433,0.12464923657148892
201200058235,0.04858152046575782
201200029739,0.05276189670153697
201200049288,0.17127067694860712
201200018189,0.9347857310392899
201200052878,0.2701246115838211
201200013110,0.9103822415781441
201200061043,0.9009250403633624
201200028438,0.10988764904828736
201200029217,0.6571739134294248
201200055122,0.025903665166136597
201200016799,0.37256821062504053
201200035863,0.7718518082284491
201200057600,0.014987816625722782
201200001442,0.6434993512359019
201200046958,0.16813528055298926
201200047949,0.32719643853438646
201200011307,0.16965573369589518
201200002785,0.9381877169462636
201200051795,0.6153909671964362
201200021703,0.6893876277114607
201200019147,0.20294291371035356
201200051202,0.04607909780603672
201200001150,0.6825463401012419
201200007105,0.872351928022478
201200045916,0.2799906406315148
201200032238,0.5982582831702683
201200038877,0.07932555357396834
201200020091,0.9309151834072698
201200012863,0.7789078695023508
201200018456,0.8523982215404485
201200008739,0.9417637594463476
201200046092,0.04466036205441137
201200003092,0.8653030928541526
201200034539,0.5543411534834664
201200017059,0.29450542658120527
201200010724,0.1692667042153777
201200050864,0.06690945094931307
201200038767,0.4301374562397724
201200042518,0.12387142018751698
201200008993,0.5700397265940519
201200018198,0.9582127850189748
201200016518,0.07503005324732914
201200022764,0.19191214533908763
201200008530,0.8422377751655344
201200011174,0.22159088744402186
201200015249,0.2264261914025167
201200057647,0.04392260609473454
201200031378,0.8598892501489978
201200027387,0.43730135929730723
201200013659,0.012701300702988175
201200018703,0.4437802845816748
201200032960,0.7884755375983402
201200026515,0.0467347746321545
201200029865,0.5552157075890893
201200057935,0.16175563362897388
201200000334,0.8381186902266244
201200035071,0.05672087421169311
201200021115,0.9702047197548131
201200061894,0.23704397033284205
201200017108,0.3635040895749452
201200039824,0.8666525147418594
201200013499,0.09622263463934995
201200017975,0.9038986240155096
201200025293,0.4500138080994846
201200007593,0.9766804093275948
201200035854,0.33498107992354154
201200031449,0.583904954093009
201200008852,0.9812566964395186
201200005378,0.8461758895983489
201200062171,0.058931217952991416
201200030753,0.12908566945385733
201200023582,0.10894412645822836
201200025210,0.3035722312096238
201200049878,0.22008938058130564
201200055256,0.03737506006964412
201200001014,0.7217424388751484
201200056337,0.06654148248799062
201200061847,0.1011027247427049
201200058551,0.14713993301554046
201200002523,0.75602933576924
201200044177,0.5323049737429928
201200023764,0.4507909973757232
201200026897,0.09507177036170784
201200018005,0.9033373980274437
201200049137,0.24358413152087155
201200032043,0.3608631397246252
201200002909,0.9469334767509782
201200054602,0.10805913752344108
201200014048,0.43194165823608566
201200047848,0.3997822507625742
201200026157,0.03344153311679541
201200005278,0.3071385927460125
201200060034,0.1860905173606051
201200053883,0.1278899946050557
201200044515,0.2595098596725195
201200011883,0.3765308237066061
201200003273,0.6919872899045801
201200031428,0.15846949542852495
201200014773,0.30849095506450175
201200028897,0.2991285011003438
201200027358,0.27902256229793865
201200056179,0.270203195035214
201200040267,0.26913635896045857
201200026077,0.28544002714985184
201200042155,0.24617204159632405
201200023113,0.5912449216955622
201200060461,0.7993486869894368
201200045294,0.5057995363062764
201200044496,0.39241991245815666
201200000174,0.7946489977391787
201200031418,0.5261205131589113
201200047307,0.2597837059520362
201200053979,0.1469060571946137
201200045818,0.5604575502042811
201200052047,0.4696341091517142
201200001801,0.7437050112927
201200002017,0.8839498062573243
201200049765,0.23396671720602114
201200004720,0.7498040257464588
201200061740,0.3677950354693019
201200027801,0.6982498525819572
201200003896,0.9511314253735283
201200009290,0.8316883140301913
201200001615,0.8999067455226852
201200002750,0.9617211109262171
201200035260,0.17039413514305657
201200036922,0.744567809514108
201200017688,0.9385393547042248
201200053619,0.11129862043507037
201200060674,0.8581716334888396
201200055219,0.06758161481442491
201200038897,0.4039338840511236
201200016312,0.2905700908387509
201200059135,0.056131645369529096
201200057544,0.04476720800398056
201200061601,0.40851222745426896
201200010596,0.20397356832754696
201200024714,0.5405662367183922
201200023934,0.5756353027052225
201200032810,0.4067588708373906
201200010668,0.28008772924334935
201200006754,0.9457422434272124
201200019531,0.85103271780341
201200014692,0.17412022128905927
201200035901,0.5395278226511062
201200058417,0.15411864969096242
201200010819,0.04958275963985164
201200007721,0.706252953295523
201200011183,0.10881580536186489
201200050354,0.1103840125844277
201200005543,0.9714134666203892
201200045852,0.5404902904852873
201200025950,0.025862167612346724
201200013320,0.9715383857373322
201200030971,0.6260843044048181
201200046368,0.31389850749379916
201200043057,0.12379865551104267
201200060441,0.7456789925767305
201200016605,0.24412328663943156
201200006363,0.5941461200735815
201200030789,0.1246610421458161
201200041662,0.052975034927143005
201200027127,0.4442371277565635
201200024751,0.34256748298479883
201200014474,0.19187023873746795
201200025077,0.07923188556686518
201200059245,0.1357088607660986
201200057693,0.06420798234779208
201200024446,0.29783962141985615
201200010749,0.04659877959523215
201200045313,0.40010064616188845
201200006843,0.8599030564303564
201200055039,0.21031821765491665
201200055890,0.07225070608776822
201200021810,0.7591543680887121
201200057041,0.057806126632133324
201200035237,0.23107169651921466
201200057983,0.14688919218519175
201200051442,0.2039752101742432
201200001229,0.9392330806131448
201200027560,0.13531299974146774
201200005858,0.8058177861814899
201200055919,0.03936535589487525
201200060561,0.6461212331911426
201200000696,0.815338319770996
201200025754,0.4616434650409426
201200011821,0.25523450794589153
201200059460,0.4607292189450342
201200043660,0.08596945887309589
201200022491,0.48046646990520553
201200037733,0.6541711977600969
201200057504,0.18856154399335903
201200048388,0.4361086683167978
201200044432,0.46044634168757154
201200002723,0.3368467073942363
201200026000,0.17626040255135375
201200027798,0.42610736760292883
201200041932,0.15783075643411473
201200028299,0.2130888295815382
201200020318,0.8820998770349873
201200010856,0.19040607704778778
201200057341,0.2396964813596989
201200002714,0.9159822886998166
201200041060,0.17403165850203403
201200025416,0.09118451101517398
201200028475,0.16995984041644766
201200049858,0.21313742590883056
201200043421,0.1786295326368967
201200033418,0.7052204608463939
201200007876,0.551055848413064
201200049360,0.14381072077952908
201200033524,0.839185964913985
201200012647,0.8529661816507064
201200004345,0.862672647165502
201200016747,0.4779968259126551
201200049092,0.25096452585386575
201200032466,0.33794206280882433
201200015687,0.2742898489455278
201200060278,0.02868236375182148
201200038744,0.30630246587608867
201200000832,0.9555431907093542
201200045082,0.23160906520088856
201200044088,0.45793894278641545
201200055273,0.08946287548872582
201200030491,0.9035657316260558
201200032270,0.2731626732539858
201200011081,0.7234569579616613
201200048472,0.26175305332155957
201200053134,0.29905566406901873
201200009851,0.8493852691390803
201200007794,0.7869836799990906
201200002865,0.9397861778424823
201200007458,0.8614713733798556
201200019754,0.8703181398636295
201200000726,0.8403425672111886
201200034414,0.3324018372032257
201200048450,0.6660354308148732
201200005958,0.9643870237378074
201200031901,0.6310199974206618
201200008372,0.8895171328653738
201200054071,0.10488941361529087
201200038669,0.4777798235024508
201200047993,0.34496238924765305
201200062189,0.05384007026910588
201200016754,0.7936730154293601
201200053329,0.1775582960903803
201200056501,0.09502349983401409
201200021070,0.4670781008340788
201200047687,0.4863244511125649
201200028424,0.36755251189188626
201200035108,0.1645344736733275
201200029021,0.41983932982724625
201200016202,0.21267364898429067
201200014233,0.248701918659128
201200032654,0.6055594048449643
201200038052,0.3534833557541705
201200002359,0.5216216374166021
201200018876,0.8537272653325061
201200055056,0.03474133212714024
201200001212,0.7108927491926994
201200028840,0.3403709744054088
201200049068,0.15556509586971326
201200048748,0.05855525958133713
201200029474,0.21255210498861626
201200045524,0.4402100047162339
201200016430,0.38597305797616194
201200037613,0.33290220236952667
201200009692,0.39709122160938126
201200056113,0.031015823375698158
201200051281,0.5505085168408422
201200031827,0.8643108715102834
201200035158,0.07192097838794231
201200044111,0.46059572956937
201200056863,0.15386724096247684
201200036525,0.2859142092526977
201200051117,0.44492439768165337
201200017239,0.712984439785524
201200043165,0.10440267795031612
201200003720,0.8880353385766091
201200037923,0.7120588921881295
201200014844,0.24473247944256632
201200036113,0.1252255327614669
201200046561,0.03438512479240032
201200041578,0.05132557431081231
201200061588,0.3583178746703443
201200056298,0.010947676248262189
201200004337,0.9553916927194313
201200009758,0.9692939822067972
201200007696,0.9803838247744735
201200058445,0.10517339135417281
201200005582,0.8321353358776278
201200052710,0.533361467301852
201200053281,0.4045322570299732
201200021861,0.3133460583703254
201200049789,0.20085187242727862
201200033908,0.0619093764226882
201200017756,0.7170264909113222
201200025078,0.43954232701574314
201200022578,0.42043619272388233
201200013035,0.8929522653559349
201200032211,0.2811274355902868
