;Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
36;201300000041;3;38.0;;;2.0;2.0;13.0;850.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
37;201300000042;3;322.0;;;2.0;0.0;0.0;200.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
38;201300000043;3;77.0;;;2.0;2.0;4.0;375.0;0.0;1.0;1.0;0.0;40.0;1.0;0.0;3.0;99.0
39;201300000044;3;947.0;;;2.0;0.0;1.0;500.0;0.0;1.0;1.0;0.0;60.0;2.0;0.0;1.0;3.0
40;201300000045;3;77.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;99.0
41;201300000046;3;277.0;;;2.0;2.0;0.0;875.0;0.0;4.0;3.0;0.0;35.0;2.0;0.0;1.0;99.0
42;201300000047;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;38.0;2.0;0.0;1.0;99.0
43;201300000048;3;947.0;;;2.0;2.0;9.0;900.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
44;201300000049;3;946.0;;;2.0;2.0;3.0;125.0;0.0;1.0;4.0;0.0;65.0;1.0;0.0;1.0;99.0
45;201300000050;4;0.0;;;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;60.0;1.0;0.0;4.0;99.0
46;201300000051;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;100.0;1.0;0.0;1.0;3.0
47;201300000053;3;948.0;;;2.0;1.0;12.0;0.0;0.0;1.0;2.0;0.0;76.0;7.0;0.0;3.0;0.0
48;201300000054;3;933.0;;;2.0;2.0;44.0;0.0;0.0;2.0;4.0;0.0;60.0;2.0;0.0;1.0;0.0
49;201300000055;3;37.0;;;0.0;0.0;23.0;464.0;0.0;1.0;2.0;0.0;0.0;7.0;0.0;1.0;99.0
50;201300000056;4;0.0;;;2.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;58.0;1.0;0.0;1.0;0.0
51;201300000057;3;933.0;;;2.0;2.0;44.0;300.0;0.0;2.0;4.0;60.0;10.0;1.0;0.0;3.0;99.0
52;201300000059;4;0.0;;;2.0;1.0;0.0;0.0;0.0;2.0;2.0;30.0;0.0;0.0;0.0;3.0;99.0
53;201300000060;3;947.0;;;2.0;0.0;31.0;550.0;0.0;1.0;2.0;0.0;65.0;1.0;0.0;1.0;99.0
54;201300000061;3;948.0;;;2.0;0.0;8.0;317.0;1.0;1.0;3.0;0.0;75.0;1.0;5.0;3.0;99.0
55;201300000062;3;37.0;;;2.0;2.0;22.0;300.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
56;201300000063;3;37.0;;;2.0;0.0;19.0;800.0;0.0;1.0;3.0;82.0;41.0;1.0;0.0;3.0;0.0
57;201300000066;3;90.0;;;2.0;2.0;8.0;150.0;1.0;0.0;1.0;0.0;102.0;2.0;0.0;1.0;99.0
58;201300000067;3;90.0;;;0.0;2.0;3.0;900.0;0.0;2.0;1.0;0.0;102.0;1.0;0.0;1.0;99.0
59;201300000070;4;0.0;;;0.0;0.0;0.0;0.0;1.0;2.0;3.0;0.0;50.0;1.0;0.0;1.0;99.0
60;201300000071;3;146.0;;;2.0;2.0;7.0;365.0;0.0;1.0;1.0;0.0;94.0;1.0;0.0;1.0;99.0
61;201300000073;3;90.0;;;2.0;0.0;14.0;300.0;0.0;1.0;3.0;0.0;60.0;1.0;1.0;1.0;0.0
62;201300000074;3;2.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;73.0;1.0;0.0;1.0;0.0
63;201300000075;3;57.0;;;2.0;2.0;6.0;950.0;0.0;1.0;1.0;0.0;70.0;2.0;0.0;1.0;99.0
64;201300000077;3;57.0;;;2.0;0.0;124.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
65;201300000078;3;945.0;;;2.0;0.0;23.0;800.0;1.0;1.0;1.0;33.0;85.0;1.0;5.0;1.0;0.0
66;201300000079;3;350.0;;;2.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;60.0;7.0;0.0;1.0;99.0
67;201300000080;3;74.0;;;2.0;2.0;3.0;200.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
68;201300000081;3;943.0;;;2.0;2.0;1.0;428.0;0.0;2.0;1.0;0.0;60.0;2.0;5.0;1.0;0.0
69;201300000082;3;2.0;;;3.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
70;201300000083;3;121.0;;;;;12.0;249.0;;;;;;;;;
71;201300000084;2;2.0;;;0.0;2.0;18.0;280.0;0.0;4.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
72;201300000085;5;0.0;;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;99.0
73;201300000086;3;964.0;;;2.0;2.0;16.0;611.0;0.0;0.0;1.0;0.0;50.0;1.0;0.0;0.0;0.0
74;201300000088;3;964.0;;;0.0;0.0;29.0;50.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
75;201300000089;3;20.0;;;0.0;2.0;6.0;130.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
76;201300000090;4;2.0;;;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;47.0;1.0;0.0;3.0;99.0
77;201300000091;3;42.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
78;201300000092;3;964.0;;;2.0;2.0;29.0;150.0;0.0;1.0;3.0;0.0;24.0;1.0;0.0;1.0;0.0
79;201300000093;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;1.0;99.0
80;201300000094;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
81;201300000095;3;20.0;;;2.0;2.0;6.0;675.0;0.0;1.0;2.0;0.0;53.0;2.0;0.0;1.0;0.0
82;201300000096;3;959.0;;;2.0;2.0;7.0;0.0;0.0;1.0;2.0;0.0;66.0;1.0;0.0;0.0;0.0
83;201300000098;3;934.0;;;2.0;0.0;8.0;550.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
84;201300000099;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;40.0;1.0;0.0;1.0;0.0
85;201300000101;3;934.0;;;2.0;2.0;8.0;100.0;0.0;1.0;1.0;0.0;80.0;1.0;0.0;1.0;99.0
86;201300000102;3;964.0;;;2.0;2.0;9.0;850.0;0.0;0.0;1.0;0.0;55.0;1.0;0.0;3.0;0.0
87;201300000104;3;951.0;;;2.0;0.0;11.0;250.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;4.0;99.0
88;201300000105;3;951.0;;;2.0;0.0;35.0;850.0;1.0;0.0;1.0;0.0;70.0;1.0;0.0;5.0;0.0
89;201300000106;4;0.0;;;1.0;1.0;0.0;0.0;0.0;2.0;3.0;0.0;55.0;1.0;0.0;1.0;3.0
90;201300000107;3;643.0;;;1.0;1.0;40.0;50.0;0.0;1.0;2.0;35.0;40.0;1.0;0.0;1.0;0.0
91;201300000108;4;2.0;;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1.0;0.0;1.0;99.0
92;201300000109;3;340.0;;;;;3.0;929.0;;;;;;;0.0;1.0;0.0
93;201300000110;3;643.0;;;2.0;0.0;15.0;780.0;0.0;1.0;0.0;0.0;110.0;1.0;5.0;1.0;99.0
94;201300000111;3;643.0;;;2.0;0.0;7.0;0.0;0.0;1.0;1.0;37.0;75.0;2.0;0.0;3.0;99.0
95;201300000112;3;12.0;;;2.0;2.0;0.0;230.0;0.0;1.0;1.0;24.0;66.0;7.0;0.0;1.0;99.0
96;201300000113;3;959.0;;;2.0;2.0;3.0;50.0;0.0;1.0;1.0;0.0;70.0;0.0;0.0;1.0;0.0
97;201300000116;3;932.0;;;2.0;2.0;8.0;600.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
98;201300000118;3;16.0;;;2.0;0.0;25.0;785.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
99;201300000119;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;59.0;1.0;0.0;1.0;0.0
100;201300000120;3;113.0;;;2.0;2.0;13.0;250.0;0.0;2.0;2.0;0.0;75.0;1.0;0.0;1.0;99.0
101;201300000121;4;0.0;;;2.0;2.0;0.0;0.0;0.0;2.0;1.0;75.0;75.0;1.0;0.0;1.0;3.0
102;201300000122;3;16.0;;;1.0;1.0;26.0;950.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
103;201300000123;4;0.0;;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;4.0;0.0
104;201300000124;3;113.0;;;2.0;0.0;13.0;137.0;0.0;1.0;1.0;0.0;64.0;1.0;0.0;1.0;99.0
105;201300000125;3;115.0;;A;2.0;0.0;0.0;600.0;0.0;2.0;1.0;65.0;0.0;1.0;0.0;1.0;99.0
106;201300000126;4;0.0;;;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;95.0;1.0;0.0;1.0;99.0
107;201300000127;3;45.0;;;2.0;0.0;15.0;450.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
108;201300000128;3;45.0;;;2.0;0.0;15.0;800.0;0.0;1.0;4.0;0.0;0.0;2.0;0.0;1.0;99.0
109;201300000129;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;1.0;3.0
110;201300000130;4;0.0;;;3.0;4.0;0.0;0.0;0.0;1.0;1.0;19.0;70.0;2.0;0.0;1.0;99.0
111;201300000131;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
112;201300000132;3;16.0;;A;2.0;2.0;1.0;100.0;0.0;1.0;1.0;0.0;60.0;2.0;6.0;1.0;0.0
113;201300000133;3;15.0;;;2.0;2.0;33.0;820.0;0.0;2.0;1.0;0.0;58.0;1.0;0.0;1.0;3.0
114;201300000134;3;16.0;;;2.0;2.0;13.0;400.0;0.0;0.0;1.0;0.0;50.0;2.0;0.0;1.0;0.0
115;201300000135;3;98.0;;C;2.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;50.0;1.0;0.0;1.0;99.0
116;201300000136;3;15.0;;;2.0;2.0;28.0;550.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
117;201300000137;3;930.0;;;2.0;2.0;23.0;850.0;0.0;2.0;1.0;0.0;76.0;1.0;5.0;1.0;99.0
118;201300000138;3;917.0;;;0.0;2.0;7.0;0.0;0.0;1.0;1.0;0.0;76.0;1.0;0.0;1.0;99.0
119;201300000139;3;34.0;;;0.0;2.0;1.0;25.0;0.0;0.0;1.0;0.0;74.0;1.0;5.0;1.0;99.0
120;201300000140;3;56.0;;;2.0;2.0;6.0;965.0;0.0;0.0;1.0;0.0;61.0;1.0;0.0;1.0;99.0
121;201300000142;6;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
122;201300000143;4;0.0;;;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;29.0;1.0;2.0;3.0;0.0
123;201300000144;3;955.0;;;2.0;2.0;7.0;935.0;0.0;2.0;2.0;0.0;64.0;2.0;0.0;1.0;99.0
124;201300000145;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;52.0;1.0;0.0;1.0;99.0
125;201300000146;3;955.0;;;2.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;65.0;1.0;0.0;1.0;99.0
126;201300000147;3;47.0;;B;2.0;2.0;0.0;950.0;0.0;1.0;1.0;0.0;45.0;2.0;4.0;1.0;99.0
127;201300000148;3;956.0;;;2.0;0.0;3.0;120.0;0.0;3.0;1.0;0.0;68.0;1.0;2.0;3.0;99.0
128;201300000150;3;25.0;;;2.0;4.0;1.0;420.0;0.0;3.0;1.0;0.0;100.0;1.0;0.0;1.0;99.0
129;201300000151;3;47.0;;;2.0;2.0;6.0;250.0;0.0;2.0;1.0;0.0;45.0;1.0;0.0;1.0;99.0
130;201300000152;3;140.0;;;2.0;2.0;2.0;700.0;0.0;1.0;1.0;0.0;77.0;2.0;0.0;1.0;99.0
131;201300000153;3;643.0;;;2.0;2.0;56.0;100.0;0.0;1.0;1.0;0.0;107.0;7.0;0.0;3.0;0.0
132;201300000155;3;938.0;;;2.0;0.0;9.0;275.0;0.0;1.0;2.0;0.0;75.0;1.0;0.0;1.0;0.0
133;201300000156;4;0.0;;;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;42.0;1.0;0.0;3.0;0.0
134;201300000157;3;938.0;;;2.0;2.0;14.0;200.0;0.0;2.0;1.0;0.0;64.0;1.0;0.0;1.0;0.0
135;201300000158;3;28.0;;;2.0;0.0;6.0;300.0;0.0;1.0;1.0;0.0;51.0;2.0;0.0;3.0;0.0
136;201300000159;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;35.0;1.0;0.0;1.0;99.0
137;201300000160;4;0.0;;;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
138;201300000161;3;932.0;;;2.0;2.0;46.0;488.0;0.0;1.0;2.0;0.0;50.0;1.0;0.0;1.0;0.0
139;201300000162;3;159.0;;;2.0;2.0;13.0;613.0;0.0;2.0;1.0;0.0;50.0;1.0;0.0;1.0;0.0
140;201300000163;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;45.0;1.0;0.0;4.0;0.0
141;201300000164;3;24.0;;;1.0;1.0;6.0;950.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
142;201300000165;3;159.0;;;2.0;2.0;15.0;0.0;0.0;1.0;2.0;0.0;52.0;2.0;0.0;0.0;99.0
143;201300000166;3;934.0;;;2.0;0.0;22.0;850.0;0.0;1.0;1.0;0.0;78.0;1.0;0.0;1.0;99.0
144;201300000167;4;14.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
145;201300000168;4;0.0;;;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1.0;0.0;1.0;0.0
146;201300000169;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;1.0;99.0
147;201300000170;3;2.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;75.0;1.0;0.0;1.0;99.0
148;201300000171;2;2.0;;;2.0;2.0;23.0;200.0;0.0;0.0;3.0;0.0;78.0;1.0;0.0;1.0;0.0
149;201300000172;1;16.0;;A;0.0;2.0;203.0;600.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;0.0
150;201300000173;1;16.0;;;3.0;0.0;201.0;700.0;0.0;0.0;1.0;0.0;140.0;1.0;0.0;1.0;0.0
151;201300000174;1;16.0;;;3.0;2.0;214.0;300.0;0.0;1.0;1.0;5.0;70.0;1.0;0.0;1.0;0.0
152;201300000175;1;16.0;;;3.0;4.0;57.0;800.0;0.0;2.0;2.0;5.0;70.0;2.0;0.0;1.0;0.0
153;201300000176;1;16.0;;;3.0;1.0;0.0;0.0;0.0;2.0;2.0;4.0;60.0;1.0;3.0;3.0;0.0
154;201300000177;1;16.0;;;3.0;2.0;75.0;740.0;0.0;2.0;3.0;10.0;0.0;1.0;0.0;2.0;0.0
155;201300000178;1;16.0;;;3.0;2.0;232.0;800.0;0.0;1.0;1.0;10.0;140.0;1.0;0.0;1.0;0.0
156;201300000179;3;7.0;;;2.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;34.0;1.0;0.0;1.0;0.0
157;201300000180;3;929.0;;;0.0;2.0;5.0;300.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
158;201300000181;3;917.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;73.0;1.0;0.0;1.0;99.0
159;201300000184;2;25.0;;;2.0;2.0;22.0;67.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
160;201300000185;3;919.0;;;2.0;2.0;11.0;700.0;0.0;2.0;1.0;0.0;73.0;1.0;0.0;1.0;0.0
161;201300000186;4;0.0;;;2.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0
162;201300000187;2;25.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;108.0;2.0;0.0;1.0;99.0
163;201300000189;2;17.0;;;3.0;0.0;41.0;300.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0
164;201300000190;3;55.0;;;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;74.0;1.0;0.0;1.0;0.0
165;201300000191;2;17.0;;;3.0;4.0;33.0;900.0;0.0;3.0;1.0;0.0;17.0;1.0;0.0;1.0;0.0
166;201300000192;4;0.0;;;2.0;2.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
167;201300000193;4;1.0;;;2.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;57.0;1.0;0.0;1.0;99.0
168;201300000194;3;939.0;;;2.0;2.0;193.0;300.0;0.0;0.0;1.0;0.0;72.0;1.0;0.0;1.0;0.0
169;201300000196;3;20.0;;;2.0;2.0;11.0;100.0;0.0;1.0;3.0;0.0;45.0;2.0;0.0;3.0;0.0
170;201300000197;3;956.0;;;2.0;2.0;17.0;900.0;0.0;0.0;1.0;0.0;63.0;1.0;0.0;1.0;0.0
171;201300000199;3;917.0;;;2.0;1.0;0.0;0.0;0.0;2.0;3.0;40.0;80.0;1.0;0.0;1.0;99.0
172;201300000200;3;643.0;;;3.0;0.0;42.0;800.0;0.0;1.0;1.0;4.0;100.0;1.0;0.0;1.0;0.0
173;201300000201;3;19.0;;;0.0;2.0;22.0;728.0;0.0;1.0;1.0;0.0;56.0;1.0;0.0;1.0;0.0
174;201300000202;3;18.0;;;2.0;2.0;12.0;700.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;1.0;99.0
175;201300000204;3;5.0;;;0.0;2.0;13.0;1.0;0.0;3.0;3.0;75.0;75.0;1.0;0.0;3.0;0.0
176;201300000205;3;5.0;;;2.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;60.0;2.0;0.0;1.0;0.0
177;201300000207;3;14.0;;;2.0;2.0;10.0;500.0;0.0;1.0;1.0;0.0;70.0;3.0;0.0;3.0;99.0
178;201300000208;3;950.0;;;2.0;2.0;18.0;300.0;0.0;1.0;1.0;15.0;102.0;1.0;0.0;1.0;99.0
179;201300000209;3;50.0;;;3.0;0.0;13.0;400.0;0.0;0.0;1.0;0.0;73.0;1.0;0.0;1.0;0.0
180;201300000210;3;91.0;;2;2.0;2.0;20.0;1.0;0.0;1.0;1.0;0.0;60.0;2.0;0.0;1.0;0.0
181;201300000211;4;0.0;;;2.0;1.0;0.0;0.0;0.0;2.0;3.0;0.0;30.0;1.0;0.0;1.0;99.0
182;201300000212;3;186.0;;;2.0;0.0;5.0;0.0;0.0;2.0;3.0;0.0;58.0;1.0;0.0;1.0;0.0
183;201300000213;3;72.0;;;2.0;0.0;2.0;700.0;0.0;1.0;1.0;0.0;52.0;2.0;0.0;1.0;0.0
184;201300000214;3;171.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;40.0;1.0;0.0;1.0;99.0
185;201300000215;3;947.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0
186;201300000216;3;169.0;;;2.0;2.0;2.0;100.0;0.0;1.0;1.0;0.0;70.0;6.0;0.0;1.0;99.0
187;201300000217;3;945.0;;;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;67.0;2.0;0.0;1.0;0.0
188;201300000218;3;52.0;;;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;75.0;1.0;0.0;3.0;0.0
189;201300000219;2;42.0;;;3.0;0.0;44.0;1.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
190;201300000220;3;901.0;;;2.0;2.0;38.0;0.0;0.0;1.0;1.0;0.0;75.0;1.0;0.0;1.0;0.0
191;201300000221;9;0.0;;;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;50.0;1.0;0.0;1.0;0.0
192;201300000223;3;901.0;;;2.0;2.0;35.0;0.0;0.0;0.0;1.0;0.0;120.0;1.0;0.0;1.0;0.0
193;201300000224;3;238.0;;;2.0;2.0;9.0;150.0;0.0;2.0;3.0;0.0;62.0;2.0;0.0;3.0;99.0
194;201300000225;3;191.0;;;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;68.0;1.0;0.0;1.0;99.0
195;201300000226;3;191.0;;;2.0;2.0;0.0;0.0;0.0;0.0;1.0;20.0;84.0;1.0;0.0;1.0;0.0
196;201300000227;3;940.0;;;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;78.0;1.0;0.0;1.0;99.0
197;201300000228;3;127.0;;;2.0;0.0;35.0;0.0;0.0;1.0;2.0;0.0;70.0;1.0;0.0;3.0;0.0
198;201300000229;3;238.0;;;2.0;2.0;7.0;0.0;0.0;1.0;2.0;0.0;60.0;0.0;2.0;1.0;99.0
199;201300000231;3;127.0;;5;2.0;0.0;78.0;400.0;0.0;2.0;1.0;0.0;0.0;1.0;5.0;1.0;99.0
200;201300000232;3;191.0;;;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0
201;201300000233;3;119.0;;;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;60.0;2.0;0.0;1.0;0.0
202;201300000234;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;74.0;1.0;0.0;1.0;0.0
203;201300000235;3;119.0;;;2.0;0.0;37.0;100.0;0.0;1.0;1.0;67.0;0.0;1.0;0.0;1.0;0.0
204;201300000236;3;57.0;;;2.0;2.0;17.0;600.0;0.0;1.0;1.0;65.0;0.0;9.0;0.0;1.0;99.0
205;201300000237;3;57.0;;;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;68.0;2.0;0.0;4.0;99.0
206;201300000238;3;341.0;;;2.0;1.0;20.0;500.0;0.0;3.0;1.0;0.0;65.0;0.0;0.0;1.0;99.0
