;Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
28;201500000033;3;37.0;;;2.0;0.0;6.0;900.0;0.0;0.0;1.0;0.0;49.0;1.0;0.0;1.0;0.0
29;201500000034;3;55.0;;;2.0;2.0;;;0.0;1.0;4.0;0.0;60.0;1.0;0.0;1.0;99.0
30;201500000035;3;17.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;62.0;1.0;0.0;1.0;0.0
31;201500000037;3;17.0;;;2.0;2.0;26.0;350.0;0.0;1.0;1.0;0.0;53.0;1.0;0.0;1.0;0.0
32;201500000038;6;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;99.0
33;201500000039;3;916.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;71.0;1.0;0.0;1.0;0.0
34;201500000040;3;161.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;69.0;1.0;0.0;1.0;0.0
35;201500000041;3;122.0;;;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;60.0;1.0;0.0;1.0;0.0
36;201500000042;3;933.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
37;201500000043;3;122.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;52.0;2.0;0.0;3.0;0.0
38;201500000044;3;943.0;;;2.0;1.0;58.0;450.0;0.0;2.0;4.0;0.0;78.0;1.0;0.0;3.0;99.0
39;201500000045;3;138.0;;;2.0;2.0;14.0;200.0;0.0;1.0;1.0;0.0;66.0;1.0;5.0;1.0;0.0
40;201500000046;3;26642.0;;;2.0;2.0;19.0;0.0;0.0;1.0;1.0;0.0;66.0;1.0;0.0;3.0;0.0
41;201500000047;3;642.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
42;201500000048;3;642.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;84.0;1.0;0.0;1.0;0.0
43;201500000049;3;53.0;;;2.0;0.0;700.0;0.0;0.0;1.0;1.0;0.0;50.0;1.0;0.0;1.0;99.0
44;201500000050;3;943.0;2.0;;2.0;2.0;5.0;500.0;0.0;1.0;1.0;0.0;64.0;2.0;0.0;1.0;0.0
45;201500000051;3;916.0;;;2.0;0.0;8.0;200.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;1.0;3.0
46;201500000053;3;122.0;;;2.0;2.0;5.0;200.0;0.0;0.0;2.0;0.0;50.0;2.0;0.0;3.0;0.0
47;201500000054;3;943.0;;;2.0;0.0;;;0.0;0.0;1.0;0.0;73.0;1.0;0.0;3.0;0.0
48;201500000055;3;946.0;;;2.0;2.0;11.0;0.0;0.0;1.0;1.0;0.0;63.0;1.0;0.0;1.0;99.0
49;201500000057;3;139.0;;;2.0;0.0;8.0;900.0;0.0;1.0;1.0;0.0;52.0;1.0;0.0;1.0;99.0
50;201500000058;3;69.0;;;2.0;0.0;;;0.0;2.0;3.0;0.0;49.0;1.0;0.0;3.0;99.0
51;201500000059;3;945.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
52;201500000060;3;945.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;69.0;1.0;0.0;3.0;99.0
53;201500000061;3;18.0;;;2.0;2.0;34.0;500.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
54;201500000062;4;0.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;50.0;1.0;0.0;1.0;99.0
55;201500000063;3;38.0;;;2.0;2.0;7.0;100.0;0.0;1.0;1.0;0.0;50.0;2.0;0.0;1.0;99.0
56;201500000064;3;23.0;;;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0
57;201500000065;3;946.0;;;2.0;2.0;4.0;150.0;0.0;1.0;2.0;0.0;70.0;2.0;0.0;3.0;0.0
58;201500000066;3;53.0;;;2.0;2.0;14.0;500.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;3.0;99.0
59;201500000067;3;38.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;50.0;1.0;0.0;1.0;0.0
60;201500000068;3;23.0;;;2.0;0.0;8.0;0.0;0.0;1.0;1.0;0.0;60.0;2.0;0.0;1.0;99.0
61;201500000069;3;946.0;;;2.0;2.0;9.0;700.0;0.0;1.0;3.0;0.0;63.0;2.0;0.0;1.0;99.0
62;201500000070;3;26.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
63;201500000071;3;947.0;;;2.0;0.0;32.0;800.0;0.0;0.0;3.0;62.0;0.0;1.0;0.0;1.0;99.0
64;201500000072;3;933.0;;;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30.0;1.0;0.0;1.0;99.0
65;201500000074;3;138.0;;;2.0;2.0;8.0;500.0;0.0;1.0;4.0;0.0;60.0;1.0;0.0;1.0;99.0
66;201500000075;3;139.0;;;0.0;2.0;;;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0
67;201500000076;3;26.0;;;0.0;2.0;;;0.0;0.0;1.0;0.0;70.0;0.0;0.0;1.0;0.0
68;201500000077;3;933.0;;;2.0;0.0;;;0.0;2.0;4.0;0.0;70.0;1.0;0.0;1.0;0.0
69;201500000078;3;17.0;;;2.0;0.0;39.0;0.0;0.0;1.0;2.0;0.0;52.0;1.0;0.0;1.0;99.0
70;201500000079;3;947.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;3.0;99.0
71;201500000080;3;916.0;;;2.0;2.0;22.0;100.0;0.0;1.0;1.0;0.0;65.0;2.0;0.0;3.0;99.0
72;201500000081;3;93.0;;;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;99.0
73;201500000082;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;28.0;9.0;5.0;1.0;99.0
74;201500000083;3;941.0;;;2.0;2.0;;;0.0;1.0;3.0;0.0;62.0;1.0;0.0;3.0;99.0
75;201500000084;3;90.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
76;201500000085;4;0.0;;;2.0;0.0;;;0.0;0.0;1.0;10.0;50.0;1.0;0.0;1.0;99.0
77;201500000086;3;93.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;59.0;1.0;0.0;1.0;99.0
78;201500000087;3;145.0;;;2.0;2.0;;;0.0;1.0;3.0;0.0;54.0;1.0;0.0;3.0;99.0
79;201500000088;3;955.0;;;2.0;2.0;;;1.0;1.0;1.0;0.0;97.0;1.0;0.0;1.0;99.0
80;201500000090;3;146.0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
81;201500000091;4;0.0;;;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;60.0;2.0;0.0;1.0;0.0
82;201500000092;3;257.0;;;2.0;2.0;2.0;500.0;2.0;1.0;1.0;0.0;69.0;2.0;0.0;1.0;99.0
83;201500000093;4;;;;2.0;2.0;;;0.0;1.0;4.0;0.0;40.0;1.0;0.0;1.0;99.0
84;201500000094;3;308.0;;;2.0;2.0;3.0;309.0;0.0;0.0;1.0;110.0;0.0;1.0;5.0;1.0;99.0
85;201500000095;3;945.0;;;2.0;2.0;21.0;920.0;0.0;1.0;2.0;38.0;124.0;1.0;0.0;4.0;0.0
86;201500000096;4;945.0;;;2.0;0.0;21.0;230.0;0.0;1.0;0.0;0.0;75.0;1.0;6.0;1.0;99.0
87;201500000097;4;0.0;;;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;28.0;2.0;0.0;1.0;99.0
88;201500000098;5;0.0;;;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;68.0;1.0;0.0;1.0;0.0
89;201500000099;3;649.0;;;3.0;4.0;69.0;560.0;0.0;1.0;1.0;17.0;73.0;1.0;0.0;1.0;0.0
90;201500000100;3;250.0;;;2.0;2.0;1.0;550.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
91;201500000101;3;957.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
92;201500000102;3;74.0;;;2.0;2.0;3.0;160.0;0.0;0.0;1.0;0.0;50.0;1.0;0.0;1.0;0.0
93;201500000104;3;74.0;;;2.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;201500000105;3;955.0;;;2.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;67.0;1.0;0.0;1.0;3.0
95;201500000106;2;2.0;2.0;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;54.0;1.0;0.0;1.0;0.0
96;201500000107;2;2.0;;;2.0;2.0;18.0;830.0;0.0;1.0;1.0;0.0;54.0;1.0;0.0;1.0;0.0
97;201500000108;2;2.0;;;2.0;1.0;;;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
98;201500000109;2;2.0;;;2.0;2.0;14.0;0.0;0.0;1.0;1.0;0.0;90.0;2.0;0.0;1.0;0.0
99;201500000110;3;121.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
100;201500000111;3;123.0;;;2.0;2.0;;;0.0;2.0;2.0;0.0;52.0;2.0;0.0;1.0;99.0
101;201500000112;2;2.0;2.0;;2.0;0.0;;;0.0;0.0;1.0;0.0;52.0;1.0;0.0;3.0;0.0
102;201500000113;4;0.0;;;2.0;1.0;;;0.0;1.0;1.0;0.0;51.0;2.0;0.0;1.0;99.0
103;201500000114;4;0.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;201500000115;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;62.0;1.0;0.0;1.0;99.0
105;201500000117;3;963.0;;;2.0;2.0;0.0;250.0;0.0;1.0;2.0;0.0;64.0;1.0;0.0;3.0;0.0
106;201500000119;4;1.0;;;2.0;0.0;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
107;201500000120;6;0.0;;;2.0;1.0;;;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
108;201500000121;3;42.0;;;2.0;2.0;;;0.0;2.0;3.0;0.0;60.0;1.0;0.0;1.0;99.0
109;201500000122;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;40.0;1.0;0.0;1.0;0.0
110;201500000123;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;46.0;1.0;0.0;3.0;0.0
111;201500000124;3;86.0;2.0;B;2.0;2.0;1.0;250.0;0.0;1.0;3.0;0.0;50.0;1.0;0.0;1.0;0.0
112;201500000125;3;934.0;;;2.0;2.0;4.0;485.0;0.0;0.0;1.0;0.0;63.0;2.0;0.0;1.0;0.0
113;201500000126;3;951.0;;;2.0;0.0;;;1.0;2.0;1.0;0.0;50.0;1.0;0.0;3.0;99.0
114;201500000128;3;951.0;;;2.0;0.0;;;0.0;0.0;1.0;0.0;40.0;0.0;0.0;1.0;3.0
115;201500000129;3;963.0;;;2.0;0.0;;;0.0;0.0;2.0;0.0;38.0;1.0;0.0;3.0;0.0
116;201500000130;3;80.0;;;2.0;2.0;;;0.0;3.0;3.0;0.0;47.0;1.0;0.0;1.0;99.0
117;201500000131;3;383.0;;;2.0;0.0;;;0.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0
118;201500000132;3;2.0;;;2.0;0.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
119;201500000133;3;49.0;;;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62.0;1.0;5.0;1.0;0.0
120;201500000134;3;630.0;;;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;1.0;99.0
121;201500000135;3;118.0;;;2.0;2.0;5.0;93.0;0.0;2.0;2.0;0.0;64.0;7.0;0.0;3.0;0.0
122;201500000136;3;932.0;;D;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;65.0;2.0;0.0;1.0;0.0
123;201500000137;4;0.0;;;2.0;0.0;;;0.0;2.0;2.0;0.0;74.0;1.0;0.0;4.0;99.0
124;201500000138;3;643.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;0.0;1.0;5.0;1.0;0.0
125;201500000139;3;21.0;;;2.0;2.0;0.0;900.0;0.0;1.0;3.0;0.0;68.0;1.0;0.0;4.0;99.0
126;201500000140;3;160.0;;;2.0;0.0;;;0.0;0.0;1.0;0.0;59.0;1.0;0.0;1.0;0.0
127;201500000141;3;160.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
128;201500000142;3;643.0;;;0.0;0.0;;;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
129;201500000143;3;959.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;99.0
130;201500000144;3;643.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;6.0;1.0;99.0
131;201500000145;3;643.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;6.0;1.0;99.0
132;201500000146;3;643.0;;;1.0;2.0;24.0;130.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0
133;201500000147;3;45.0;;;2.0;2.0;;;0.0;1.0;2.0;0.0;60.0;1.0;0.0;3.0;99.0
134;201500000148;6;0.0;;;1.0;1.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
135;201500000149;3;643.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;108.0;1.0;5.0;4.0;99.0
136;201500000150;4;0.0;;;1.0;1.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;4.0;0.0
137;201500000151;4;0.0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;0.0;1.0;6.0;1.0;99.0
138;201500000152;3;45.0;;;1.0;1.0;;;0.0;1.0;1.0;0.0;59.0;1.0;0.0;1.0;0.0
139;201500000153;3;960.0;;;2.0;2.0;6.0;300.0;0.0;1.0;3.0;0.0;68.0;2.0;0.0;3.0;99.0
140;201500000154;3;21.0;;;2.0;1.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
141;201500000155;3;56.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;63.0;1.0;0.0;1.0;99.0
142;201500000156;3;34.0;;;2.0;2.0;1.0;25.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
143;201500000157;3;15.0;;;2.0;2.0;2.0;0.0;0.0;3.0;3.0;0.0;73.0;1.0;0.0;1.0;0.0
144;201500000158;3;29.0;;;2.0;2.0;9.0;500.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
145;201500000159;3;958.0;;;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
146;201500000161;3;109.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
147;201500000162;3;942.0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
148;201500000163;3;955.0;;;2.0;0.0;;;0.0;1.0;2.0;0.0;0.0;1.0;0.0;4.0;99.0
149;201500000164;3;958.0;;;2.0;0.0;;;0.0;2.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0
150;201500000165;3;955.0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
151;201500000166;3;43.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0
152;201500000167;4;0.0;;;2.0;1.0;;;0.0;2.0;1.0;0.0;40.0;1.0;0.0;1.0;99.0
153;201500000168;3;132.0;;;2.0;2.0;7.0;800.0;0.0;1.0;1.0;0.0;51.0;1.0;0.0;1.0;99.0
154;201500000170;3;643.0;;;2.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;124.0;1.0;0.0;3.0;99.0
155;201500000171;3;47.0;2.0;;3.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
156;201500000172;3;643.0;;;1.0;1.0;52.0;800.0;0.0;1.0;1.0;0.0;40.0;1.0;0.0;1.0;99.0
157;201500000173;3;132.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;58.0;2.0;5.0;1.0;99.0
158;201500000174;3;135.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;56.0;2.0;0.0;1.0;99.0
159;201500000175;4;0.0;;;2.0;0.0;;;0.0;1.0;2.0;0.0;85.0;2.0;0.0;1.0;99.0
160;201500000176;3;47.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;52.0;1.0;0.0;1.0;0.0
161;201500000177;3;938.0;;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;99.0
162;201500000178;3;938.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
163;201500000179;3;938.0;;;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;3.0
164;201500000180;3;126.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
165;201500000181;3;938.0;;;2.0;0.0;;;3.0;1.0;1.0;27.0;100.0;1.0;0.0;1.0;99.0
166;201500000182;3;105.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;43.0;2.0;5.0;0.0;0.0
167;201500000183;3;942.0;;;2.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;53.0;2.0;0.0;1.0;99.0
168;201500000185;3;117.0;;;2.0;0.0;1.0;600.0;0.0;1.0;3.0;0.0;47.0;1.0;0.0;3.0;0.0
169;201500000187;3;942.0;;;2.0;2.0;;;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
170;201500000189;3;159.0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
171;201500000191;3;951.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;63.0;1.0;0.0;1.0;0.0
172;201500000192;3;936.0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
173;201500000193;3;939.0;;D;2.0;4.0;138.0;0.0;3.0;1.0;1.0;182.0;0.0;2.0;5.0;1.0;99.0
174;201500000194;3;939.0;;D;2.0;2.0;166.0;400.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;1.0;0.0
175;201500000195;1;16.0;;;2.0;4.0;213.0;100.0;0.0;1.0;1.0;10.0;70.0;7.0;0.0;1.0;0.0
176;201500000197;1;16.0;;;2.0;4.0;71.0;100.0;0.0;1.0;3.0;10.0;70.0;1.0;0.0;2.0;0.0
177;201500000198;1;16.0;;;3.0;4.0;54.0;440.0;0.0;3.0;1.0;10.0;70.0;1.0;0.0;1.0;0.0
178;201500000199;1;16.0;;;2.0;4.0;220.0;160.0;0.0;1.0;1.0;10.0;70.0;1.0;0.0;1.0;0.0
179;201500000200;1;16.0;;;3.0;2.0;229.0;950.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
180;201500000201;1;16.0;;;1.0;2.0;71.0;800.0;0.0;1.0;3.0;8.0;70.0;1.0;0.0;1.0;0.0
181;201500000202;1;16.0;;;3.0;4.0;235.0;900.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;0.0
182;201500000204;4;0.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
183;201500000205;3;7.0;;2;2.0;2.0;14.0;250.0;0.0;0.0;1.0;0.0;72.0;2.0;0.0;3.0;0.0
184;201500000206;3;29.0;;;2.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;52.0;1.0;0.0;1.0;0.0
185;201500000207;3;15.0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;68.0;1.0;0.0;1.0;99.0
186;201500000208;3;62.0;;;2.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;63.0;1.0;0.0;1.0;99.0
187;201500000209;3;2.0;;;2.0;2.0;12.0;400.0;0.0;1.0;1.0;0.0;67.0;1.0;5.0;1.0;0.0
188;201500000210;4;0.0;;;2.0;1.0;;;0.0;0.0;4.0;0.0;25.0;1.0;0.0;3.0;0.0
189;201500000211;3;25.0;;;2.0;2.0;10.0;450.0;0.0;1.0;1.0;0.0;58.0;1.0;0.0;1.0;99.0
190;201500000212;2;25.0;;;2.0;2.0;17.0;350.0;0.0;0.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
191;201500000215;3;950.0;;;3.0;0.0;10.0;500.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;1.0;0.0
192;201500000216;3;341.0;;;2.0;1.0;8.0;0.0;0.0;0.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
193;201500000217;3;55.0;;;2.0;2.0;6.0;700.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;1.0;99.0
194;201500000218;3;51.0;;;2.0;0.0;2.0;990.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
195;201500000219;3;57.0;;;2.0;0.0;;;0.0;1.0;3.0;0.0;70.0;1.0;0.0;1.0;0.0
196;201500000220;3;939.0;;;2.0;2.0;170.0;550.0;0.0;1.0;1.0;0.0;79.0;1.0;5.0;1.0;0.0
197;201500000221;3;57.0;;;2.0;2.0;2.0;700.0;0.0;0.0;1.0;0.0;63.0;1.0;0.0;1.0;99.0
198;201500000222;3;341.0;;;2.0;0.0;4.0;450.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0
199;201500000223;3;35.0;;;2.0;2.0;10.0;500.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;1.0;0.0
200;201500000224;3;39.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;80.0;1.0;5.0;1.0;99.0
201;201500000225;3;42.0;;;2.0;2.0;;;0.0;3.0;1.0;0.0;60.0;1.0;2.0;1.0;0.0
202;201500000226;3;5.0;;;0.0;2.0;15.0;400.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0
203;201500000227;3;930.0;;;2.0;2.0;27.0;700.0;0.0;1.0;1.0;0.0;80.0;1.0;0.0;3.0;99.0
204;201500000228;3;9.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;63.0;1.0;5.0;1.0;3.0
205;201500000229;3;14.0;;;2.0;0.0;10.0;34.0;0.0;1.0;2.0;0.0;61.0;1.0;0.0;1.0;99.0
206;201500000230;3;939.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;80.0;1.0;0.0;1.0;99.0
207;201500000232;3;39.0;;;2.0;2.0;9.0;350.0;0.0;1.0;1.0;0.0;65.0;2.0;0.0;1.0;0.0
208;201500000233;3;956.0;;;2.0;2.0;29.0;600.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;3.0;0.0
209;201500000234;3;43.0;;;2.0;2.0;5.0;600.0;0.0;0.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
210;201500000235;3;39.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;3.0
211;201500000237;3;43.0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
212;201500000238;3;46.0;;;2.0;2.0;3.0;100.0;0.0;0.0;1.0;0.0;61.0;0.0;0.0;1.0;0.0
213;201500000239;3;39.0;;;2.0;2.0;11.0;100.0;0.0;1.0;1.0;0.0;85.0;1.0;0.0;1.0;3.0
214;201500000240;3;46.0;;;2.0;2.0;2.0;500.0;0.0;1.0;1.0;0.0;92.0;1.0;4.0;1.0;99.0
